,question,target
4499,Bounds of variables in triple integrals,1
8177,How do I calculate amount of nutrients retained/excreted in fish?,0
8732,DNA strand displacement and Branch migration- the same or different or interrelated?,0
2113,Side of the parallelogram formed between $3$ parallel lines,1
5158,Calculating a dimension of a kernel of a semi-Fredholm composition operator,1
8109,What's the mixture of carbon and haemoglobin called,0
10022,The perfect function alias,0
3898,Solving a Volterra Integral Equation of the 2nd Kind,1
8312,Help me identify this... plant? fungus?,0
5578,Asking for a good starting tutorial on differential geometry for engineering background student.,1
3126,How to find eigenvectors/eigenvalues of a matrix where each diagonal entry is scalar $d$ and all other entries are $1$,1
3526,General forms of Harmonic functions,1
9614,English Translator - follow up,0
8164,Question about cutting gene in Plasmid,0
10071,A password generator,0
11348,Approximate String Matching Interview Question,0
5508,A Question About Little-O Notation,1
1752,Exponential decay: continuous vs discrete,1
6807,Has the acronym DNA ever been widely understood to stand for deoxyribose nucleic acid?,0
3135,How do I discretize an optimal control problem with Bolza-type objective function?,1
693,"Is the convergence in ""the topology of pointwise convergence"" for sequences or nets?",1
827,$S$-differentiable functions.,1
2847,Does this functor commute with inverse limits?,1
6052,"How to write a palindrome sequence as-wish (create, theoretically) ? (self-answered)",0
5513,Verifying statement of exact sequences,1
4074,One definition about field extension,1
10371,Solving a recurrence relation involving square roots,0
2186,Notation in probability and staticstics,1
4933,What is really meant by the Lower Bound on an Optimal Solution using Lagrangian Relaxation,1
11868,Raft algorithm: What's the meaning of concept `index`?,0
7551,What determines the colors and patterns of a clam shell?,0
1234,Stationarity of the sum of an ARMA processes,1
4644,Proximity in the sup norm implies proximity in the $L^{p}$ norm,1
11153,"Sum All Odd Fibonacci Numbers, freecodecamp challenges",0
7907,Neurobiology of tantrums,0
3710,Showing the positivity of the measure $(E+y) \cap F$ for every positive measurable sets $E$ and $F$,1
527,"One-One, Simple And Jordan Curves",1
10260,How many unique counting functions there are for strings of N bits?,0
2858,Why$\sqrt{-4}$ does not have $\pm 2i$ as its two solutions?,1
7057,Mixed-mating plants: is the number of mixed mating plants supposed to be trivial?,0
11808,why is the max number of Nodes mod(N/m) + mod(N/m^2) + 1 in R-tree?,0
2828,First order necessary conditions for nondifferentiable nonconvex minimization problem,1
5577,Question about calculation of higher-order infinitesimal,1
4018,Do we have integral test for double series?,1
956,Determine eigenvalue $c$ so that the matrix is diagonalizable,1
6076,Tissue grafting in marine invertebrates,0
2141,Average integral for continuous functions with compact support,1
6007,Where are Opsonins produced?,0
9875,Whats the difference between an oracle and a decider in Computational Theory?,0
5855,Using GAP to determine when cosets are equal to each other.,1
5272,Topology on cartesian product and product topology,1
8611,Can anyone identify these bugs in the soil?,0
14,Sample continuity of Brownian motion and Donsker's theorem,1
11846,Calling different class objects using python,0
4448,Function with special behavior near zero,1
6558,"What is the biology behind a skin ""mole""?",0
1999,Proving $|f_n -f| \leq 2g$ in dominated convergence theorem prove,1
6553,Why is chemotherapy-related hair loss temporary?,0
2864,de Rham and Hodge cohomologies become locally free after localization?,1
9381,Functionality for automatic retry after exception,0
5206,Finding the length of a half of a side of a triangle (can be unequal half),1
7871,Why Didn't Evolution Cause the Human Body to become Streamlined?,0
3575,How to Make Meaningful Conclusions?,1
2802,prove $n!(n+1)^2-1$ using telescoping series,1
8073,Why do plants produce so much more sugar than they use?,0
9489,Is it decidable whether a Turing machine will ever leave the start state on any input?,0
7468,How do you dilute forward and reverse primers for a master mix?,0
8497,Is the eyes' movement discrete?,0
9842,Checking if there are no numbers from cellular services,0
6121,Do carrier proteins constantly open and close or do they only work when a substance binds to them?,0
6514,How exactly is the sunflower seed pattern calculated?,0
599,Concavity of $f(x)=E[| x +Z|^m]$ where $Z$ is standard normal.,1
5164,Integration on Complex Plane (Imaginary part),1
3647,Is continuous a function if and only if preserves order?,1
6652,If Tumors have lots of mutations in them how is it the immune system can't detect them?,0
130,Sum of Sequence of Random Variables,1
4158,Why does $\sum \frac{1}{n^{(1+ 1/n)}}$ diverge?,1
1553,Estimate $\sum_{n = 0}^N \cos (\alpha n^2)$,1
530,Find $C^1$ class function such that,1
2652,Derivative of logarithm function,1
11152,"Hello, First Name Last Name",0
1945,Why not an Absolute maximum in an open interval?,1
5794,Does the product rule for limits always work?,1
99,Find local maxima of this quadratic function,1
7116,On which strand does the promoter sit?,0
3160,"""And"" or ""Implication"" in this case?",1
4317,How to prove that $Y=\ln(X)$ approximately Normal when $X$ is a Normal random variable with $\mu\gg\sigma$,1
1185,Trivial induced representation and the Frobenius Character,1
10464,Best route around confirmed appts - Traveling Salesman Problem,0
11836,Combining text in an array in JavaScript,0
11497,Recursive filename search,0
3125,Ways to put $n$ balls into $m$ boxes,1
2369,Prove that: $\csc 48° + \csc 96° + \csc 192° + \csc 384°=0$,1
83,Closeness of measures on a cardinal,1
2974,Fundamental group of $Spin^c(2)$?,1
2419,Discrete and compact subset must be finite,1
5471,Find the transition functions and show that $M$ is non-orientable.,1
6596,How can you develop a bacterial infection when taking antibiotics for another area of the body with a bacterial infection?,0
2200,Evaluating $\int_{0}^{1}\int_{0}^{1}\frac{r^{i+j}(1-r)^{k+l}s^{2m-i-j}(1-s)^{2m-k-l}}{(r+s)^{m}(2-r-s)^{m}}drds$,1
1371,what is the best book for Pre-Calculus?,1
4219,"Example for function $f$ continuous at $(a,b,c)$ respect to each of the 3 variables, but fail to be continuous at $(a,b,c)$",1
1493,Sums and products of bounded functions,1
11417,Calculating and printing a credit card balance,0
4566,please help me integrate this as a limit of a sum,1
6935,Identify a large wasp (?) from southern Poland,0
5399,Intuition behind $\text{Re}(z)$ not being analytical,1
11403,why does message authentication using 2-universal family of hash functions require a prime number of possible hash values?,0
7911,What happens to dextrorotatory amino acids in humans?,0
11982,PHP creating slugify (clean URL) links in simple way?,0
5638,Normal vector from equation question,1
3570,Tammo tom Dieck's Algebraic Topology - van Kampen theorem for groupoids,1
6118,What kind of salamander is this?,0
3837,Can every sequence that does not have an explicitly stated domain be one of infinitely many possible functions?,1
2003,Show function series is uniformly convergent by the derivative and pointwise convergent,1
11316,Sorting in O(n) time in a finite domain,0
9151,Is it ok to use Thread.Sleep and Thread.Interrupt for pausing and resuming Thread like this?,0
5897,"How to prove that $W^n_p[0,1]$ is a Banach space?",1
3808,$\lim_{\alpha\rightarrow 0}\left(\alpha^{(m+1)/m-2/n}\int_0^{\tan^{-1}(\alpha^{-1})}\sin^{1/m}(\theta)\cos^{2(1-n)n-1/m}(\theta)\:d\theta\right)=$?,1
2504,dim of skew-symmetric matrices,1
1875,"If $|G|=24$ or $48,36,56,72,80,90$ or $96$ prove that $G$ is an abelian or simple group .",1
7078,"From a purely biological perspective, how does an optimal human diet look?",0
5519,A question on finite index,1
7104,Spinal cord injury bypass,0
87,Is this property of quotient maps true?,1
4465,Infimal convolution conjugate,1
4463,How many number of three digit numbers lying between 100 and 999 (inclusive) and having only two consecutive digits identical?,1
390,When are we allowed to match coefficients?,1
10949,Algorithm for graph with nodes grouped into sets,0
194,Why is can number be divided by 3(ofc I mean we get an integer result) if its sum of digits can be divided by 3,1
11554,Difference between grammar productions and derivations,0
3121,Could this Beta density related integral be simplified,1
9689,PHP class for scanning filesystem,0
3804,Obtaining a positive definite covariance matrix of order statistics,1
7451,Can you predict what the metabolites of pipradrol would be? Are they similar to those of methylphenidate?,0
9085,Why Does the Deterministic Selection Algorithm Run in $O(n)$ and not $O(n\log n)$?,0
11902,Sorting an ArrayList of Vehicles using quick sort,0
2821,Multiplying last row of matrix with the matrix's inverse,1
7620,Factors of infection rate,0
8609,Is exon order always preserved in splicing?,0
3306,If Pricipal Ideal generated by $a\in R$ then Subring,1
1178,Counting Solutions to $x_1 + x_2 + \dots + x_k = n$ with $x_i \leq r$ Closed Form,1
6304,"Insect identification, Chennai, India",0
9248,CSV parsers and OrderedDictionary,0
2687,Group Theory and Cardinals,1
8007,Do there exist T helper memory cells?,0
6618,Making Cupriavidus metallidurans in laboratory?,0
6361,Species diversity in cheese and yoghurt?,0
2177,"Show that $m^*[(a,b)]=m^*[[a,b)]=m^*[(a,b]]=b-a$ here $m^*$ is the outer measure.",1
3102,Do random variables form a comma category?,1
107,Example of two non-homeomorphic spaces with the same de Rham group,1
4608,About the definition of variation.,1
6805,Does the human eye see things at twice the distance in a mirror?,0
6529,"How far in can non-extremophiles live, in Earth?",0
6845,Does Pasteur's experiment contradict an origin of life?,0
7209,What voltage damages a neuron or a group of neurons?,0
5058,On the asymptotic behavior of the Fourier coefficients of $(1-R\cos\theta)^{-3/2}$,1
1747,Connectivity of a Hamiltonian path,1
9932,Are all these steps necessary with prepared statement?,0
3138,Is $P(C \cup D) = P( D \cup C)$?,1
2848,ODE compartmental model: waiting time,1
4378,why $ \bigcup (X \cup Y)= X\times Y $?,1
5316,How to solve this probability question?,1
9921,Creating a scraper using multithreading,0
7669,Long term storage of agarose-ethidium bromide gels that have already been cast,0
10585,Convert float price to integer price without commas,0
4870,Cofinality of cardinals,1
1804,How to prove that an ordered set is a lattice.,1
2589,finding real roots by way of complex,1
8798,Does Mn always exist in Photosystem II?,0
2115,Is boundary of a subspace strictly less dimensional then space in topology,1
8643,A day in Beijing is like smoking Only one sixth of a cigarette,0
3076,Trigonometric integration 3.,1
267,Proof of a stronger form of Chinese remainder theorem (12.3) in Neukirch,1
4019,Finding the images of a two linear transformations,1
438,Orthogonal decomposition of a vector,1
8153,Identification - What kind of animal leaves these tracks?,0
5707,expected value of a random palindrome,1
7024,"What is ""multiple"" myeloma?",0
1258,Wronskian of two solutions to a second-order ODE is zero $\implies$ linearly dependent,1
7758,Co-transformation of plasmids from the same incompatibility group,0
2095,Complex Integration with a Modulus,1
9662,Understanding a proof for the existance of a non-computable function,0
8250,Length of anopheles chromosomes?,0
5816,Manifold diffeomorphic to $\mathbb{S}^1\times\mathbb{R}$.,1
2315,Why don't we define neighbourhoods to be open sets?,1
7831,"Are microtubules in centrioles helical, like they are when in isolation?",0
1228,Better way of getting segment length from triangle with offset and extension,1
6298,Grasshopper identification,0
11121,Names of specific SAT variants,0
7650,Which texts are good for beginners to understand evolution on the genetic scope?,0
8289,Software to model and analyse protein–ligand interactions,0
10087,Dispatch different parameters to different classes with single interface,0
169,Unclear if this del vector identity is true,1
9439,Is any State Space Tree always Binary Tree?,0
1651,"Node: Type, Stability, Slope at origin, Trajectories. Linear system.",1
11920,Are degree and order the same thing when referring to a B-Tree,0
6985,I really need some help with a plant identification,0
2441,Fibonacci Sequence golden ratio big O proof,1
4385,Is any sequence of the form $\lim_{n \to \infty} a_n \ne L$ is divergent?,1
7346,Variance components and heritability,0
1259,Integrating $\int x\frac{\operatorname{Ai}'(x+a)}{\operatorname{Ai}(x+a)}dx$,1
675,Maximum value of function on unit circle,1
10382,Cleaning up Compiler class,0
1582,How do I find the first seed when given the values of the second and third seeds to determine the sequence that must contain the number 2017?,1
4992,Is this a valid Sigma equation to simplify?,1
2676,Why is $\ell^1(\mathbb{Z})$ not a $C^{*}$-algebra?,1
11094,Not respecting the 3rd rule of a LL(1) grammar,0
6073,Any studies on the effects and/or benefits of oil pulling?,0
8952,Seizures and blood pressure,0
7345,Is 'disorientation event' a common term among biologists?,0
7728,Analyzing Messy Data Files,0
5580,Generalization of the Mobius inversion formula to Dedekind domains,1
6725,What Software could I use to create Diagrams of Biochemical Processes like these?,0
9231,Interpreting a proof of $2^\mathbb{N}$ being uncountable,0
5163,Is there a convergence for the series $ \sum_{i=0}^{\infty} \frac{(x-y*i)^i}{i!} $?,1
5524,Understanding Hatcher exercise 1.1.13,1
2563,Terminology for homotopies which stay inside some finite stage of a union,1
7146,What is this animal? Reminds me of a crab because of the way it crawls but it looks like a plant.,0
2147,Help understanding math notation,1
9729,Non-Deterministic Turing machine vs Probabilistic Turing Machine vs Deterministic Turing Machine,0
7134,Enzyme kinetics; what happens at the peak of the Gibbs energy graph?,0
1643,About the implicit function theorem. (Is there any possibility that the following statement holds for some $f$?),1
3229,Find the area where dog can roam,1
6809,Is this a common garden spider?,0
11825,"When problem A reduces to problem B, which problem is more complex?",0
656,Prove the comparison test for convergence of real valued series,1
9045,Find the election winner,0
7374,Function of heparin and dextran sulfate for removing proteins,0
2560,Poisson Process problem. Is this solution correct?,1
8908,Can axons act as receptors?,0
8988,How do you consider an organism to be a new species?,0
3307,Do primal-dual methods need to start with strictly a feasible point?,1
10567,JavaScript Good Patterns - Is this a good example?,0
6397,"When we talk of functional macromolecules (e.g. proteins as enzymes, hormones, receptors, antibodies etc), towards what are they evolving?�",0
857,linear transformation of a finite dimensional vector space,1
3971,Is Venn diagram sufficient to prove statements for two or three sets?,1
9415,SQL prepared statement to search songs by various text fields,0
1572,Find real s.p.d. matrix $C$ to which there is no real $F$ with $F^{\sf T}F=C$,1
5104,Find the solution of Initial value problem in explicit form,1
4685,What is the relation between the algebraic dimensions of a vector space and its dual?,1
1668,Problem with some Bayesian posterior pdf functions.,1
2660,Proving a theorem on integration to the limit,1
3164,Confusion Over Ratio Limits and Difference Limits,1
8238,Does drinking water affect oral thermometer accuracy?,0
333,Ordinary Least Squares: Why we need mean independent errors?,1
8637,How did palaeontologists discover the age of the Tyrannosaurus rex named Sue?,0
2672,Pick the true options for a $n\times n$ matrix $A$,1
6551,What is the non-local impact of a large-scale destruction of coral reefs?,0
6227,Do similar adaptations result in similiar genetic code?,0
4739,Doing a Line Integral Problem,1
1970,Solve for $x$ in: $e^{2\ln(x)-\ln(x^2+x-3)} = 1$,1
4885,Find the distance between a point and a plane,1
4736,Name and proof of the following theorem from probability theory,1
5941,Finding the value of $\sqrt{z \sqrt{z \sqrt{z}}}...$,1
1472,Expected value of matrix multiplication,1
3858,Generalizing beyond proper classes,1
11609,Approach / data structure to wait for N tasks to complete in arbitrary order,0
3014,3 x 4 Matrix with Complex Numbers,1
5818,high power congruences finding $x$,1
8671,What determines the number of chromosomes an organism carries?,0
4083,Find the least value of $a$ for which the limit $(x-2)^{0.5}$ as $x$ approaches $a$ exists,1
522,Methods to solve highly symmetric non-linear equations system,1
1513,Derivative operator of bump functions and the adjoint,1
6844,What is the body density of insects on average?,0
4692,understanding a bribing function in a second bid auction with one-round bribe,1
2853,Properties of Pull Backs of forms,1
418,sufficient condition for symmetry of Hessian matrix,1
5884,Need a recommendation for a calculus book with a particular content structure,1
10334,Beginner Question Concerning the Logic of a Very Simple Correctness Proof,0
3256,Easy to understand real world example for pde with only weak solutions,1
4354,Counting the number of fixpoint functions,1
10148,Number to words in Python 3,0
7658,Questions regarding a particular paper,0
6237,How to identify the GPD gene when the sequence varies between organisms?,0
1238,Bivariate Probability Question - Not sure where to start,1
9491,How to prove that a binary heap can't be sorted with complexity that better than O(nlogn),0
7602,Presence of reaction module in bacteria but not in Eukaryotas (human),0
3807,Why is flipping a head then a tail a different outcome than flipping a tail then a head?,1
10470,Find all row combinations which sum elements equal to any given number,0
9654,Checking if blocks are catch extendable,0
1571,Solving a logarithmic equation with a mix of polynomials and logarithms,1
5207,Probability of that one person gets all the spades,1
6305,What is the mechanism behind ventilatory acclimatization?,0
951,Multiple vector space structures on $\mathbb{F}^n$.,1
3022,Show that an integral does not exists,1
4754,Inverse Laplace Transform : $\mathcal{L}^{-1} \left \{ 2\cdot s^{-1}\cdot e^{-3\cdot s} \right \}$,1
10918,Latent Dirichlet Allocation in Python,0
11692,"Why is c) a combinational circuit, but d) not?",0
3948,"Article Request: ""Related classes of set functions,"" a matroid theory article by Professor Dominic Welsh",1
3756,Convergence Rate and Complexity of Single SGD update for Neural Networks,1
20,Convergence in $L^1$ coincides with convergence a.e.,1
11142,Ping Pong game in SFML,0
10245,Hashing a Specific Range Of a Character Array,0
10628,Framework for composing algorithms,0
8757,What are the chemicals in the gap at a synapse?,0
2678,Finding the value of an analytic function outside of a simple closed contour $C$.,1
9408,is it always true that the depth of BFS is $\leq$ DFS?,0
4027,Prove $ \ \int_E f(x)dx=\int_E f(x+t)dx \ $,1
11502,Interactive logistic map,0
2537,"If a magma M is both a semigroup and a quasigroup, is it necessarily a group?",1
2232,Generating Numeric Palindromes.,1
3395,Convergence in uniform convergence in probability to Brownian motion for left continuous riemann type sum of Brownian motion,1
1382,Covering map between two path connected sets,1
10424,Optimizing URL router behaviour,0
565,Finding the range of $a$,1
10292,Sorting a list in ascending/descending order with a button toggle,0
8269,Which insect is this?,0
709,"Is there a continuous onto function $f:\Bbb{D} \rightarrow [-1,1]$?",1
1563,Limit of $ \frac1{n -\log n}$ as $n$ approaches $\infty$.,1
9593,Origin of quantum complexity theory,0
4600,Non-trivial divisors,1
9430,ReactJS Formik form with list update,0
11171,Hamming Weight to find the sum of 1 bits in the range between A and B inclusive,0
3853,Limit of $ u_{n}=\sin(\frac{1}{n+1})+\cdots+\sin(\frac{1}{2n})$,1
8331,What are the different types of helices in protein secondary structures and how do they differ?,0
479,"Prove that $C^1([a,b];X)$ is a Banach space",1
1305,Show basic scheduling problem is NP Complete,1
4648,What is the least residue of 49^4 modulo 23,1
1218,Moving a point around a Sphere,1
8514,"How does anadromous fish physiology ""know"" to switch from salt to freshwater and back?",0
4737,"Proving $|h(t)−h(0)−\frac{t^2h''(0)}{2}|\leq at^2$, for some $b>0$ and $t\leq b$ using extended mean value theorem",1
8218,Possible Genotypes -- Linked Genes,0
3009,A problem on sequence of real numbers,1
1511,Is there a simple formula for an ellipse centered at an arbitrary point in the polar coordinate system?,1
7351,Inter-codon mutations statistical analysis,0
6625,Strange Exoskeleton Found in Maine: What is It?,0
10439,Text representation for numbers with python,0
10411,Minimum window substring using python containing substr in any order,0
10074,showing that the pair of Finite Automata are equivalent,0
112,Things I must know before taking differential equations course,1
4256,How can I determine where the series $\sum_{k=1}^\infty\frac{x}{k(1+kx^2)}$ converges uniformly?,1
4362,"""cover the unit sphere by c-fine grid"" to prove the vector length preserved by random projection?",1
8541,Why do animals yawn? What is the biology behind it?,0
7168,How to calculate the occurrence of a stretch of nucleotides in a genome?,0
5145,"Proving that one of $a(1-b), b(1-c), c(1-a) \le \frac{1}{4}$",1
7317,Identify this caterpillar,0
2290,"$\int \frac{(e^z)}{z-\pi i} dz$, if C is the ellipse |z - 2| + |z+2| = 6",1
1669,"Probability, Discrete random variables",1
6282,What is the reason behind choosing the reporter gene when experimenting on your gene of interest?,0
4730,"Show that $\cos t,\,\cos^2 t,\, . . . $ is a linearly independent system in $F$",1
2427,Jacobian of a Change of Variable,1
3176,"Given $\left | _A \mathbf r _B \right | = \left | _C \mathbf r _B \right | = 10$, prove that $0 \le \left | _A \mathbf r _C \right | \le 20$",1
3982,Distinction of hyperreals with sets,1
6534,Is Zeiss Primo Start microscope worth the price for student use?,0
5434,Morphism of affine group schemes gives a morphism of hopf-algebras? (But not by Yoneda I guess?),1
1206,Find error estimation of remainder term of an integration formula,1
3972,How to substitute $\log_{10}$ for $\ln$ function?,1
8429,What is the role of a chemotroph in an ecosystem?,0
9318,Metaclass to run a __first__ method for the first instantiation of a class,0
8553,Do couples having children later in life act as an evolutionary mechanism?,0
7938,What is an simple way to burn glucose for visible effect?,0
8906,Speed of molecules in human cells?,0
8623,What species does this moth belong to?,0
3727,complement of open set over which a birational morphism has an isomorphism has at least codimension 2,1
3421,What is the practical application of local linearization,1
3899,"Prove that $a ⊈ \{a\}$, where $a$ is non-empty",1
5115,Numerically solving 1D 2nd order PDE Goursat problem,1
3413,Verification of my answer for a partition problem,1
917,"Given the volume of a grain silo and the height of the cylinder of the silo, solve for the radius.",1
7766,Protein half-life regulating gene expression,0
2501,"If $\lambda$ is an eigenvalue of a normal operator $A$, then $\left.A\right|_{{\mathcal N(\lambda-A)}^\perp}$ is well-defined and normal as well",1
6151,Why do nerve cells convert electric signals to chemical signals?,0
11606,"""Log in"", extract number from a map, increment it, and log out",0
10902,What is the practical difference between an neuromorphic processors and GPU's?,0
9292,Stateful User tracking,0
8600,What are the safety precautions I should take if I want to experiment with C. elegans (at home)?,0
6234,What is a good Microbiology atlas for Bacteriology as online version?,0
348,Choosing numbers with the sum $S$,1
3116,Analytic Bounds for Eigenvalues of a 2x2 Block Matrix,1
3923,Adding $w$ to a bases vectors,1
6981,Sex differences in response to food deprivation,0
3284,Two roots of polynomial,1
10121,Getting WiFi SSID on iOS in Swift,0
9121,C++ bare getter setter with dispatch,0
11851,"Comparing Selection, Insertion, and Bubble Sorts for database application",0
9143,"How to produce all the numbers in a range [0,1,...,n] for which if 0<=k<=n, then for a positive integer x, the expression: k & x = k?",0
11004,Using logic to compare absolute values,0
6089,Looking for a dichotomous key to identify primates,0
1963,What does $\frac{d^6y}{ dx^6}$ mean?,1
4491,How to solve $T(n)=\frac2n\sum_{i=1}^{n-1}T(i)+\Theta(n)$,1
3271,How to prove the following condition on elements of a positive semi definite matrix?,1
5111,Finding a basis for all polynomials $f(t)$ of degree 3 such that $f(1)=0$ and $\int_{-1}^{1} f(t) dt$=0,1
376,Sequence/series divergence proof,1
10197,Idea for a Graph Based Algorithm,0
1162,"Show that $f(z)=0$ for all $z$, where $f$ is an analytic function on the closed unit disc with additional conditions.",1
1327,Well-definedness of group law on elliptic curves?,1
10762,Python ASCII-Art Table,0
2243,Question about Proof Uniform Limits of holomorphic functions,1
10896,"My solution for Advent of Code 2020, Day 4, in C",0
5386,Extending mappings on simple tensors,1
2684,Module characteristic polynomial.,1
2002,$AH=AS$ where $H$ is the orthocenter of $\triangle ABC$ and $S$ is the midpoint of the arc $BHC$ of the circumcircle of $\triangle BHC$,1
3286,Universal covers of lattice complements.,1
1359,Divergence criterion by rearranging,1
940,Prove that $112$ divides the integral part of $4^m-(2+\sqrt{2})^m$,1
7178,What bacteria results in a Gram +ve cocci and catalase +ve? What test comes next?,0
11909,Binary ↔ Gray permutation matrix,0
811,Proof that the square root of $5$ is not a natural number,1
5623,How to prove $\lim_{n\to\infty}\frac{1}{\Gamma(n+1/2)}\int_{n}^{\infty} (\sqrt{t}-\sqrt{n}) \exp(-t)t^{n-1} dt = 0$?,1
137,Solving a system of ODEs with variable in matrix A,1
11751,Complexity of minimizing the maximum inter-cluster distance?,0
6938,"Is a set of chromosomes made up of many copies of DNA, or is one complete string of DNA broken up into one set of chromosomes?",0
8873,Two mice heterozygote and black are reproduced. Find the probability of getting the filium dark and heterozygote,0
202,Prove that $\sum_{i=1}^{n} i \times i! = (n+1)! - 1$ by induction,1
4914,$ \sum _{n=1}^{\infty} \frac 1 {n^2} =\frac {\pi ^2}{6} $ then $ \sum _{n=1}^{\infty} \frac 1 {(2n -1)^2} $,1
11309,Script to execute arbitrary command on each Git project in a directory,0
8342,DRAQ5 and PI incompatible?,0
11396,Proving that the cover time for graph is exponential in the worst case,0
11270,Read and convert binary files to ASCII text,0
11828,Return first duplicate,0
10766,Non-recursive (iterative) DFS with $O(n)$ size stack,0
2204,"Limit of modulus of the difference quotient exists, implying complex differentiability.",1
9483,Intersection of regular and not regular,0
9608,Keeping attribute names simple when using getters and setters,0
10518,Remove range of keys from Binary Search Tree in O(s+h),0
2993,Polarisation Identity,1
303,Perimeter of the Unit Ball in $\mathbb R^n$,1
8124,How do birds deal with their eyes drying out at high speeds?,0
1994,"Write the following statement ""P"" using implication and its negation and explain which one is true.",1
11918,What is the purpose of Bayesian networks?,0
3080,How many 5-element subsets of [10] contain at least one of the members of [3]?,1
10594,Find the smallest binary digit multiple of given number,0
7670,What determines the reversibility of cell of G0 phase in cell cycle?,0
7980,Why is alcohol purged from the body more slowly when we sleep?,0
1123,Problem in defining information measures,1
6561,Which concentration of BSA is recommended for dynamic light scattering experiments?,0
11541,Union of right congruence relations,0
10957,Json type-safe builders using jackson-annotations,0
11567,How can I prove the minimum pumping length of finite language?,0
10229,"For a cycle with $n$ vertices, how many distinct chords are possible?",0
7357,What does C. Elegans sense when touched?,0
2097,Number of Atoms in a Probability Space,1
7836,is there a constant leakage current across axon even in absence of stimuli?,0
3115,"Game theory (2 player, random number) question",1
9323,"Learning C, basic string reversal function",0
10348,Ways to differentiate comments in source code (PyCharm),0
9475,How to read BNF syntax of C?,0
315,very basic verification of pre-image of a function,1
8823,What is the extent of the effect of Tris on E. coli?,0
6633,Identification of brown butterfly with orange/black/white spots,0
4958,Question on spectral theorem for compact operators,1
4116,Separation of variables in heat equation with decay,1
10367,Class project: user-editing page for a haiku website,0
11637,Algorithm to find the size of a quotient of a free group,0
5610,Why does the logistic curve not grow the fastest when $y = \frac{L}{2}$?,1
11282,What Do These Symbols Mean in Repetitive Rule Application and How Are They Applied Practically?,0
1964,Question about the product of two squared sequences used in a particular step in proof of Cauchy-Schwartz,1
6351,What kind of detergent should I use in cell culture laboratory for cleaning purposes?,0
7232,How is incomplete dominance different from codominance?,0
9903,Validity of macro for printf() call in a corporate environment,0
1311,how to prove that $\psi_1(x)=\sum_{n=0}^{\infty}\frac{B_n}{x^{n+1}}$ ?,1
9093,Summing up distinct elements in steps,0
4674,"For $n>2, n\in\mathbb{Z}$, why is this true: $\left\lfloor 1/\left(\frac{1}{n^2}+\frac{1}{(n+1)^2}+\cdots+\frac{1}{(n+n)^2}\right)\right\rfloor=2n-3$",1
9270,Aggregate prescriptions per drug in a CSV file,0
3366,Relation is surjective iff $I_V=R^T \circ R$,1
3042,What is the probability of drawing two identical poker hands in a row from 1 52-card deck?,1
8946,Does anyone know the explanation for branches with different flower colors (see picture)?,0
5169,Prove that real numbers and irrational numbers are numerically equivalent.,1
2986,Does fundamental theorem of calculus hold for weakly differentiable function?,1
1360,Basis of Kernel of a matrix,1
7892,What makes drosophila eyes red? and is it stable?,0
4215,Two complete lattices,1
7234,Why is the Mongolian Horse superior in stamina?,0
8146,"Is it possible to have undamaged healthy cell, that is dead?",0
10129,Return 3 smallest elements in a list,0
10392,Project Euler problem # 3 is this the most efficient approach in Python or can I do better?,0
7815,Use numbers or algebra when introducing an evolutionary biology concept?,0
3771,Probability of an odd number in 10/20 lotto,1
7334,"Is this mammalian embryo blastocyst, gastrula or only phase between them?",0
7272,Identify this larvae that lives on a musrhoom?,0
9103,Using return value vs out parameters,0
6011,"If crocodiles are k-selected, why do they supposedly ""not age,"" as in avoid senescence?",0
2070,Using the implicit function theorem to prove that a function attains a certain value,1
5647,Differential equation $(u')^2(1+\alpha u^2)=1$,1
4774,Number of ways of selling 5 products for 4 customers,1
11694,onResize and onLoad handlers to toggle mobile layout,0
1769,Why is the intersection of algebraic subsets of an algebraic variety again an algebraic subset?,1
7872,DNA ligase mechanism,0
11649,Is it admited to give the complexity of a function regarding the resulting data structure?,0
2510,End - extension in the complete theory that isn't elementary extension,1
2463,Number of directed multigraphs with $n$ arrows?,1
8658,Cellular respiration — How is the water expelled?,0
8045,Can Coronaviridae mutate into something as dangerous as Flioviridae?,0
11469,How does one formulate a backtracking algorithm,0
6442,Does the second law of thermodynamics cause aging?,0
884,"How do I find, by the definition of a derivative, the derivative of $\tan x$?",1
613,Finding the value to which a series converge.,1
6422,What is the term for a given interpretation of a fossil record?,0
11148,Upload multiple photos to server,0
5698,"Is Lebesgue measure the only measure that is locally finite, strictly positive and translation-invariant on $\mathbb{R}^n$?",1
7490,What type of distribution should binding affinities fit?,0
4519,Find a Lyapunov candidate for scalar system,1
3583,Iterated Integral with variable substitution,1
265,Geometrical explanation for Derivatives,1
5771,Position Vector of a point given three other points,1
7091,Protein degeneration/excretion in cell,0
5160,what is the proper term/terminology for this?,1
7583,I saw these patterns on a hill. Which insect makes such a pattern?,0
2846,Main branches of mathematics,1
8991,Could Racemic Epinephrine be used to Treat Anaphylaxis?,0
8419,How do eukaryotes terminate transcription? (clarification on Campbell Biology),0
2910,Computation of $\omega$- limit set of the given system.,1
7608,"If an organism is supported only by cartilage, does it have an endoskeleton?",0
9816,Creating the design matrices for a canonical correlation analysis,0
309,Find the Solution Set to the Exponential Equation,1
6435,How are chromosomes counted at the end of mitosis in a plant cell?,0
