,question,target
3651,how solve the recurrence T (n) = T (n-1) + c using substitution method,1
5372,Category with coproducts generated by an endomorphism,1
9988,Proving NP completeness of maximal length path,0
4832,How can I solve the inequality $e^{2x^2 + x} \geq \frac{1}{\sqrt{1-2x}}$,1
4161,Midpoint Rule Simpsons Rule Trap Rule Error Bounds,1
6475,Solving Hardy Weinberg problems,0
11144,Understanding why ALL_nfa is in co-nspace,0
9742,What are the applications of homotopy type theory to everyday programming?,0
1924,Calculus Question from a contest,1
227,How to derive the solution in quadratic optimization,1
184,What does this mean: there exist an integer N such that $n\ge N$?,1
6757,How does protein enter bloodstream?,0
8962,How does the immune system distinguish between commensal and pathogenic bacteria?,0
4386,A conformal mapping from a sector to a strip,1
9095,General number field sieve is slower then exhaustive search for 'small' numbers?,0
712,Can a halting turing machine write any combination on a tape before halting?,1
4577,Proof that two classes multiplied with each other form a complete class,1
5095,Banach spaces and infinite series,1
4535,"What is $\ \overline{\bigcup_{p≥ 1}\ \{A\in M_n(\mathbb C), \ A^p = I_n\}} \ $?",1
4433,"Calculating odds of someone holding x clubs in a 4-player game given that he holds the club Ace, at least 4 clubs, and you hold 3 clubs",1
11597,A clean and efficient makefile for a simple c program,0
7552,What is the most genetically simple organism except viruses?,0
9750,Searching for efficient method to compute $a^n \bmod p$ for large numbers,0
4660,Picard–Lindelöf theorem,1
9400,"Swift iOS app for showing motivational quotes, with multiple screens",0
10660,Forum system implementation,0
3210,Why regular values are stable under $C^1$ perturbations of the map?,1
2586,Geometric interpretation to $|Z^2-9| +|Z^2|=41$,1
10651,Reverse a string recursively,0
4601,Provide for statistical evidence to support your answer,1
5305,Partial fractions of $\frac{x^4}{(x^2-1)^3}$ (is it possible to find coefficients without expanding?),1
9275,How does Lamport imply anomalous behavior is impossible given these constraints?,0
5435,Sparse basis orthogonal to the ones vector,1
3881,difference in determinants of Positive Definite Matrices,1
11771,Methods for Finding Asymptotic Lower Bounds,0
1597,"Is the derivative of $\{x\}$ on $(0,1)$ always equal to $1$?",1
88,Prove that a number is NOT periodic,1
8424,What are the distinct neurochemical components of sexual pleasure?,0
7905,Are human infants inherently frightened by anything?,0
469,question on vertical tangent,1
10279,Algorithm to generate integer sets fulfills restrictions,0
11549,Non-recursive (iterative) DFS with $O(n)$ size stack,0
8064,How are monocytes larger than capillaries?,0
10291,Ruby: refactor simple string method for aligning DSV text,0
11627,Capitalizing a string,0
1200,"What is the difference between a ""Weakly increasing variables"" and ""not being a decreasing variable""?",1
11093,Angular Typescript Async queue service,0
9793,Generate string with large Kolmogrov complexity,0
288,"Set of points that satisfy the sum of the distances between a point P and points A(-2,0) and B(2,0) = 7",1
1170,"Prove curl(grad f) = 0, using index notation",1
5935,prove $R \subseteq S \Rightarrow R^+ \subseteq S$,1
7074,What is the relation between plasmid concentration and mRNA levels?,0
321,"Is there a sequence of positive numbers $\epsilon_1,\epsilon_2,...$ with the following property?",1
3443,Find formulas for the statements,1
3111,Can I say $f$ is differentiable at $c$ if $D_u(c) = \nabla f(c) \cdot u$ for all unit vectors $u$?,1
6968,Why is allolactose the LacI inducer?,0
6033,What is the symbiotic relationship between truffle fungi and their host trees?,0
906,Logic for decomposing a permutation into different products composed of transpositions,1
10201,Implement data structure overflow queue,0
3101,showing global min point,1
8011,What is the dependent variable of a relative fluorescence graph?,0
6193,Chromosome position mismatch for SNPs in dna tests,0
4882,"Prove that if $a_n\gt 0$ and $\sum a_n$ diverges, then $\sum \frac{a_n}{1+a_n}$ diverges.",1
9827,Efficient way to remove duplicate records,0
11466,Subscribing to multiple sources in RxJava,0
3976,Exchanging $\lim$ and $\inf$?,1
8736,Induction of disease,0
974,Diffeomorphism between $X$ of genus $g>1$ and the complex projective line $\mathbb{CP}^1$,1
10092,Producer-Consumer Semaphore Implementation,0
5348,One-forms in differentiable manifolds and differentials in calculus,1
504,Does there exist a vector field on the torus $T^2$ whose zeros consist of precisely one saddle and one source?,1
4960,"Characteristic function of a exponential random variable, problems with complex integral.",1
9745,Check if brackets are balanced,0
7017,"BLAST, using Smith-Waterman in the last step and S-score",0
2090,Classification of local Artin (commutative) rings which are finite over an algebraically closed field.,1
201,Isomorphic measure-preserving systems: circle and torus,1
8843,What are the response frequencies of sensory neurons?,0
11723,Cancel those hung print jobs,0
8815,What makes us all different and similar to some extent?,0
210,Why is the inner product of two contravariant vectors with respect to a metric tensor written in this order?,1
2806,Determining the parametric representation of a surface given,1
7558,how to quantify toxicity,0
2237,Prove that $\frac{a}{b+2c+3d}+\frac{b}{c+2d+3a}+\frac{c}{d+2a+3b}+\frac{d}{a+2b+3c} \geq \frac{2}{3}.$,1
10588,Merge Sort in Kotlin,0
1822,number theory polynomial congruences,1
7732,Aquatic forest insect identification,0
10709,Minimum number of edges to remove to disconnect two node sets $A$ and $B$ in a directed graph,0
9362,Update SSSPP solution on complete digraph on weight changes,0
10035,"Extending Exceptions with module-specific prefix, intended for parsing error reporting",0
8940,Do females living on mountains have more RBCs than a normal male,0
8012,How can facultative anaerobes exist without catalase?,0
11431,Remapping of arrays on structs (code style),0
1608,What is happening in this proof?,1
5850,The relation between minimal ideals and zero divisors,1
3002,Convergence of infinite/finite 'root series',1
7536,Tiny orange yellow bug in raspberries? What is it?,0
10974,Find magnitude pole of an array,0
5634,Intuition for Kitaev's geometrical lemma,1
10630,Number of grid points in d-dimensional sphere of radius r,0
9229,Defining function for arithmetic expressions,0
11424,Creating some Loaded Dice to make our board game fairer,0
6403,"Is there a more updated version of the book ""Genome?""",0
1810,"If $p > 3$ is prime, then $12 $ divides $p^2 - 1$",1
6303,"Ribosomes producing proteins, but need proteins to be produced?",0
2725,"Prove closure of a group $(G,*)$ where $G=\mathbb{R_0}\times\mathbb{R},(\mathbb{R_0}=\mathbb{R} \setminus\{0\}),(a,b)*(x,y)=(ax,a^2y+b)$",1
11893,Minimizing cost of bus travel,0
7423,Relation between biomass and radius of roots system,0
11130,File locking between server threads,0
4525,A particle moving in a straight line has velocity-displacement equation as $v=5\sqrt {1+s}$. Select the correct alternative.,1
7086,Relationship Between Evolution and the Increase of Entropy of Earth,0
7000,Why not replace the human genome with it's decoy genome version?,0
5213,When will there be more people alive than dead? (Solving an exponential function),1
6978,What is the advantage of restriction enzymes cutting only at specific sites?,0
3468,Continuity theorem in Itô integral explanation,1
6742,Why can't we defibrillate the heart within 1 minute after ventricular fibrillation by electroshock?,0
7896,Do green algae form obligate symbioses with fungi?,0
4283,Does $SL_2(K) \simeq SL_2(L)$ imply $K\simeq L$?,1
6718,Can anyone give me the common name of this flower/vine?,0
2628,Why/how do I ignore these absolute values while using Variation of Parameters?,1
7355,Why is fructose not glucose the main energy source of sperm?,0
9405,Generalized Ajax function,0
2301,Fractal substitution system,1
1735,Using mathematics in theoretical physics,1
7100,How do normal cell division chance into a tumor forming cell division?,0
11165,How do you implement a language with greater capabilities using subordinate languages?,0
8236,Is trembling an advantageous response during periods of anxiety?,0
768,Finding equation of a plane parallel to given vectors which might not necessarily pass through certain points.,1
11831,Permutations Script Needs Optimization,0
821,"Given that $\log_ab$ = $\log_ba$, and that $a,b \ne 1$ and $a \ne b$, find $b$ in terms of $a$.",1
9174,Adversarial Monte Carlo Tree Search Asymmetry,0
5388,Are there Infinite Quotients of Algebraic Extensions of $\mathbb{Z}$?,1
8360,Can coding DNA be used for DNA fingerprinting?,0
161,Is there any other possibility: if $\int f(x) dx =f(x)$ find $\int \left( f(x)\right)^2 dx$,1
5052,arrangement of the word $\bf{PERMUTATION}$ in which exactly $4$ letters in b/w $\bf{P}$ and $\bf{N}$,1
6247,"In plant species' description, does the leaf length include the lamina and petiole, or only the lamina?",0
5162,every subgroup of the quaternion group is normal,1
6107,Earliest ancestor of humans who could integrate into modern society,0
7630,Rubbery Orange and Fuzzy Mould From Bread,0
8668,Found this spider in my garden,0
8477,What is the purpose of using two layers of gel in SDS- PAGE?,0
9113,Grouping n points into groups of size m with objective to have least traveling distance in each group,0
11456,Handle HTTP and BLE requests,0
10241,Writing a JTable to a tab delimited file,0
1501,Whole experiment or groupwise p-value adjustments?,1
11233,Crop black border of image using NumPy,0
10644,Trying to avoid a double full scan with aggregates in query,0
10830,Hash table where items can fall into multiple buckets. What's the name of the data scrtucture?,0
7119,Can anyone explain in a simple manner what is Fourier shell correlation (FSC)? And how is the conversion from 1D to 3D FSC?,0
4796,Representation theory and special functions,1
1932,First order variation and total variation of a function/stochastic process,1
7615,What are 'acid stable' amino acids?,0
8509,Pooling already extracted dna?,0
2029,Prove that $C_n < 4n^2$ for all n greater than or equal to 1,1
10510,Residual graph of a graph with bidirectional edges?,0
9503,Determining the next payment renewal date,0
9946,Reduction without Rice's Theorem,0
5409,Area of cut-out of three circles,1
7735,How does CO2 gets diffused into the red blood cells?,0
6549,Is cell membrane living,0
8971,Organism with the greatest amount of gold as percentage of body mass,0
6786,"Why do genetic testing companies (FTDNA,AncestryDNA,23andme) express DNA shared in centimorgans (cM) instead of in number of base pairs or in percent?",0
11698,Combinatorial Geometry Algorithm (synthetic),0
3178,"Conditions on $f:[a,b]\to \mathbb{R}$ to ensure a finite number of crossings",1
1428,What is the order of $2$ in $(\mathbb{Z}/n\mathbb{Z})^\times$?,1
11889,What kind of model is used by 20 Questions?,0
9511,Pick matrices such that each partial sum is positive,0
3975,What is the relationship between Linear Combination and Linear System of Equations,1
2069,"A result with $Z/p_n\#$. Is my proof correct? Can we improve it, generalize it? What consequences can we draw from this result?",1
6538,Could tumor cells have normal genomic profiles?,0
4444,About Subrepresentations of the Identity Representation of Compact Operators,1
2849,Please help me to find Taylor expansion (or approximation) for $f(x)=\frac{1}{x^2(x-1)}$ around $a=2$,1
3789,Differentiation of $(1 + \tan x)/(1 - \tan x)$,1
10609,What happens when many interrupt requests happen at the same time?,0
7290,Do non-human animals suffer from insomnia?,0
3045,Calculus: When do we use this rule? $\left[u\left(x\right)^n\right]'=n\:u\left(x\right)^{\left(n-1\right)}\:\cdot \:u'\left(x\right)$,1
11646,"Why if $G$ has two spanning trees $A$ and $A'$, then every edge of $A'\cup \{e_i\}\in A'$",0
182,Vector application problem regarding river boat,1
7135,Enzyme kinetics; what happens at the peak of the Gibbs energy graph?,0
5674,Moment bounds for solutions to SDEs,1
1346,Euler $\Phi$ Function,1
13,Distribution of $Y=e^{-X}$ for Gamma-distributed $X$,1
11861,"Majorly refactored my code, is this good enough?",0
5167,Maybe Stuck Pedal Triangle with geometry problem,1
1886,Prove the group transitivity of alternating group $A_n \quad n>2$?,1
1061,Expectation of random variables ratio with positive weights,1
1745,Changing the order of the Cartesian Product defines an homomorphism?,1
7328,Isn't biological immortality strictly speaking impossible?,0
9896,Enormous Input Test - reducing program runtime,0
9965,How to find the optimum solution of Weighted set cover in O(2^n),0
6175,Is Near-infrared focused light safe for your eyes?,0
1103,Can a carrom board striker path be determined,1
11350,Edmond's Blossom algorithm (Maximum Matching) explanation,0
7473,Current Trend in Evolution of Human Intelligence,0
4276,What are the homology groups $H_k(\mathbb{R}\setminus \{0\})$?,1
361,Skew-symmetric non-degenerate bilinear form and $J^2=-I$ operator,1
4328,Is there a polynomial $f \in Q[x]$ such that $f(x) = 1 \pmod {x^2+1}$ and $f(x) = x \pmod {x^{100}}$,1
2341,Representing a countable field by $\Bbb N$ [transport of algebraic structure],1
2761,When the group of automorphisms of an extension of fields acts transitively,1
293,Find the optimal solution without going through the ERO's,1
7795,Harbor Seal behavior and personality,0
5534,Is there a standard category-theoretic way to express a loop or quasigroup?,1
3691,Please explain the meaning of N in this Venn Diagram.,1
3478,"A coin is tossed three times. Given that at least one head appears, what is the probability that exactly two will appear?",1
356,Indefinite integral. Where is the mistake?,1
4942,How does this converge uniformly?,1
9575,Complexity of solving multiple problems of the same complexity?,0
4584,Number of ways to choose 4 among 10 if repetition is allowed,1
3792,Little-o meaning in equation,1
11897,Checking a user's emails using an ID,0
11034,"Distinct List of attribute values from XML, using a pre-defined set of attribute names",0
9504,Is it or is it not correct to say that the expected runtime of an algorithm is its runtime on the expected problem size? Why?,0
6778,How long can Legionella survive at 60°C?,0
4541,What is the reason that $p_i$ does not depend on $i$?,1
7441,Can somebody identify this species of spider?,0
1709,"A question on the proof of the inequality $ \sum_{k} |I_{k}| \leq |I| $, where $ I $ and the $ I_{k} $’s are intervals.",1
11683,Is it ok to break long html elements down into multiple lines?,0
10939,Managing multiple forms with individual updates and batch delete with checkboxes,0
4629,complex (imaginary) number giving false relationship,1
10482,A semaphore implmentation with Peterson's N process algorithm,0
11168,Conjunctive Regular Path Queries and Subgraph Isomorphism,0
7431,Difference vector target and genomic target,0
10888,Remove duplicates from string without additional buffer,0
4940,simple algorithm to go thru all lexicographic permutaions,1
3291,A Lower Bound on a Matrix Vector product.,1
804,"If $p$ is a prime number, how many elements of order $p$ are there in $\mathbb Z_{p^2}\oplus \mathbb Z_{p^2}$?",1
10288,Can a recursive language be uncountable?,0
9621,Two implementations of a PHP sign-up page,0
607,"A function not differentiable exactly two points of $[0,1]$. construction of such a function is possible?",1
6169,Is it possible to have life that feeds on thermal energy,0
6839,What is a CAG::ChR2 rat?,0
1035,Closed but not exact one-form on $S^2$,1
6771,What is this microscopic image from Peter Gabriel's New Blood album cover?,0
1832,Continuity of translation function in fibers,1
8827,What are the roles of cadherins in epithelial mesenchymal transitions?,0
2582,Show that there is always a proposition between two propositions logic,1
9874,What are some complexity classes for neural networks?,0
11447,Finding all intervals that match predicate in vector,0
4477,"if $f$ is injective, then is it right $f(B^c) =f(B)^c$?",1
6346,What is the name of this spider and is it poisonous?,0
9997,Script to execute arbitrary command on each Git project in a directory,0
8173,Please help to identify this shrub,0
4457,Proving the falsity of the Riemann Hypothesis,1
7285,Can formalin fixed tissue stored in absolute ethanol be used for histology?,0
9006,"Is ""expert system"" now an obsolete/unpopular term?",0
8905,What causes the human body to “jump” when we get a shock?,0
677,Find the limit as x approaches infinity,1
3877,Can all arbuzoids assume the same color?,1
1369,"Given $u=(-2,5,3)$ find a unit vector $v$ s.t $|u\times v|$ is maximal, and then a unit vector $w$ s.t $|(u\times v)\cdot w|$ is minimal",1
4975,Maximum and minimum penalty in lasso regression family,1
11179,Proving NP-completeness for a not so cheesy problem,0
3977,Proof? of the limit$ \lim_{n \to \infty}(1+\frac{1}{n})^{n} = e $,1
5993,Find arg of complex function,1
6318,Is it possible to know the sex of a bird using blacklight?,0
9388,Classes of outer totalistic cellular automata,0
2930,Understanding commutative cochain problem,1
6905,How does the digestive system determine what to absorb [as nutrients] into the bloodstream?,0
808,Tips to show that the Random Variable $X$ is $\mathcal{B}(\mathbb R)-\mathcal{B}(\mathbb R)-$measurable,1
7383,Evolution of umbilical cord and reason of its elongation,0
8033,How can a good SD / Kozak sequence enhance translation efficiency?,0
8535,"Long term effects of ""brain freeze"" on the cerebral vasculature",0
834,Minimum value of $PA+PB$ is,1
7375,What are typical values for bone mass in humans?,0
7812,Gibson assembly using NeBuilder,0
6265,Liebig's law of minimum,0
1620,On using sine and cosine substitutions in integration,1
8794,What controls Fructose regulation in plants?,0
10516,Checking that all occurrences of 'g' have another 'g' as a neighbor,0
4556,Is there a more formal way to prove Liouville's theorem on the conservation of symplectic volume?,1
7684,Missing cells from immunopanning,0
6026,How the concentration of an antibiotic is chosen for YPD medium?,0
414,How many boxes of cereal do you expect to have to buy to get all N toys?,1
9693,Describe an algorithm for painting cards in the following game,0
4821,What is the difference between a polynomial and a function or can they be used interchangebly?,1
8877,"Black and orange spider, what is it?",0
456,Solve for $b$ in $2^b\bmod11=7$,1
2783,Show that $1- \sum_{k=2}^{\infty} \frac{1-\zeta(k)}{k} = \gamma$,1
3425,Counter example needed for the following in real analysis,1
2662,Convex sets in $\mathbb{R}^2$ and open sets that contain them.,1
11952,Reservoir Sampling of an enumerable collection of unknown size,0
9418,Slow query joining orders and products,0
5062,Show that this inequality doesn't hold,1
11272,Help coming up with a solution to a combinatorial problem,0
7349,How to calculate percentage of DNA that ancestors contributed?,0
5964,A natural number equation,1
8564,What inhibits linkage between actin and myosin filaments,0
2908,Great Circles and Inscribed Cube,1
3595,Non integral degree derivatives,1
9383,Determining the number of walks between two vertices in a graph,0
916,Why the isometry group is not the orthogonal group?,1
11882,Inserting nodes into a singly linked list based on size of number,0
5000,Is the set of countably additive probability measures measurable?,1
4988,Two different partial differential equations from one equation,1
2704,Fun but serious mathematics books to gift advanced undergraduates.,1
3990,Is it correct to evaluate combinations of two as sum?,1
5129,Definition of onto for linear transformation,1
2523,what is inverse function of $f(x)=\dfrac{x}{1+|x|}$,1
8622,Are multi-chain proteins synthesized as one biological unit?,0
10080,Riemann Sum Class (with variable endpoint behavior),0
4388,Existence of Homomorphism,1
9435,Deterministic processing on probabilistic input,0
4750,Calculate coil diameter using length and thickness of the material,1
11506,Distributed vs parallel computing,0
3967,"Euclidian plane $\pi$ with all points either red, green or blue",1
4223,BV Function times characterstic function still BV?,1
9269,Reading a property on a main thread that is set on a background thread,0
1260,Is this a valid proof that $(a_n) \rightarrow l$ implies $(\sqrt{a_n}) \rightarrow \sqrt{l}$?,1
3374,Show that a vector field $F$ is gradient of some potential $\varphi$,1
9442,Confirming existence of lapindromes,0
4224,A few standard results (on metrizability and relative separation strength) without choice?,1
10545,Overloading operators in PhoneCall class,0
3704,equation of the tangent to the following curves?,1
4785,Inverting a Block-Toeplitz matrix with the Sherman-Morrison formula,1
6042,How does formaldehyde/PBS or methanol fixation of cells affect lysosomal pH?,0
3316,Approximation of a given function by rational functions,1
7657,Can skin become denser?,0
775,"How to compute conditional expectation, $\textbf{E}[X|r(X) \leq w]$?",1
2391,Checking if a piecewise defined function in two variables is continuous,1
5965,Does there exist a surjective homomorphism $f:M/N\to L$ if $L\not\subset N$?,1
1455,"$conv\{\bar{x},\bar{y},\bar{z} \} \cap conv\{\bar{x},\bar{y},\bar{t} \} \cap conv\{\bar{x},\bar{z},\bar{t} \} = \{\bar{x} \}$",1
9225,BST implementation in c++,0
5258,Bounds on dependent random variables,1
7350,Is there an advantage to antibacterial soap?,0
7644,Can anyone tell me what tree does this leaf belong to?,0
9353,Minimizing catastrophic risk in Gale-Shapley matching,0
412,Differential equation solved as a separable equation and the solution y=constant,1
8412,What is the standard protocol for creating permanent stocks from freeze-dried bacteria?,0
2252,"Questioning the differentiability of $f(x,y)$",1
3907,"If three points are chosen at random on a circle's edge, what is the probability that the triangle contains the circle's center?",1
9247,proof of selection in worst-case linear time,0
5423,Very basic question about set theory: unions and intersection,1
10527,Is there a way to combine linear equation and inequalities into same equation in order to optimise software calculations?,0
8228,Best fundamental books?,0
7233,"Trying to identify a baby bird seen in Palermo, Sicily",0
2054,Why do we restrict the definition of Lebesgue Integrability?,1
8134,What determines excrement's caliber?,0
914,Boolean algebra and closure axiom,1
3849,Functional inequalities,1
9953,Validating username fields and showing CAPTCHA,0
11275,Filtering potentially malicious user-defined CSS property values using ScssPhp,0
6790,Obtaining a mapping of RefSeq ACs to Uniprot ACs,0
7455,Why to choose a grammar from a lot of grammars that can describe structure of proteins?,0
7108,How to determine continental ancestry group (race) with transcriptome data obtained with RNA microarray?,0
11159,Java CSV to XML converter,0
15,Finding quantity of mixture,1
6182,Why are bacteria and archaea in different domains?,0
9699,Finding maximum subarry sum,0
11845,Hitting probability of random walk within given number of steps,0
3433,"Inequality involving log-sum-exp, variance, and mean",1
7786,How many molecules of ATP are actually produced in aerobic respiration?,0
5311,Homology of $Z(x_0^2+x_1^2+x_2^2)\subset \mathbb{C}P^2$,1
9133,Computing a list from Graphite JSON,0
3684,Proof that an injection between sets in one direction implies existence of a surjection in the opposite direction - cardinality,1
6920,Neurology: spinal tract,0
3385,Finding the random variable of socks?,1
4845,Convex Hull of a Partial Minkowski Sum,1
1791,Linear like functions,1
2634,Partial derivative operator expansion,1
4253,Is this product of 8 quaternions a real value?,1
10303,Can we prove that all CFLs can be recognized by a Turing Machine in polynomial time?,0
8529,Can one type of bacteria cause several diseases?,0
3689,Integral of $\frac{-2}{\sqrt{16-x^2}}$,1
8963,Identification of snake,0
4054,Functions of the form $f(x) = k^x - x^k$,1
10040,Accessing Wi-Fi network interface details from Java using netsh,0
1903,Confusion on wording for an exercise (Groups/Abstract Algebra),1
1404,Horizontal line(s) that intersect $f(x)=x-2+\frac{5}{x}$ in two points.,1
11655,Selecting and copying event log entries for some machine,0
11190,Python Knapsack greedy,0
1562,"Clarification of Landau's Mechanics, Chapter.6 & Whittaker, Analytical Dynamics Chapter.6 needed",1
408,Is distributional Derivative of $\delta^{(2)}(-x)=-\delta^{(2)}(x)$,1
4589,Action (representation) of an algebraic object defined using filtration,1
2129,Difficulty in showing $\mathbb Z[\frac{1+\sqrt{-7}}{2}]$ is euclidean domain using another way,1
7775,Could somebody please tell what tree genus is this?,0
2392,How could I find roots with an even multiplicity using the bisection method?,1
2401,unknown partial differential identity,1
1176,how to show that all solutions tend to zero?,1
581,"Given $P(A \mid B)$ and $P(A \mid C)$, what is $P(A \mid B,C)$?",1
9471,A color class and a CRUD class for it,0
8531,How is it possible to even hope for an ebola epidemic of this current size to remain contained to a relatively small part of Africa?,0
7833,Is the sense for salt depending on the electrolyte level in our body?,0
5381,"Set, definition of subset",1
7381,Can anyone identify this spider? (greater Poland region),0
8846,Why is the blood pressure in the superior vena cava during inhalation less than during the exhalation?,0
3656,Probability that product of distances is less than 1,1
1345,Proving the product rule for polynomials without limits or derivative rules,1
10387,Project Euler 39: Integer right triangles,0
10375,Find the contiguous subarray within an array (containing at least one number) which has the largest sum,0
9558,Check style found code duplication in factory,0
1116,Eigen-Decomposition of Householder operator,1
5822,"Find the area of a spherical triangle made by the points $(0, 0, 1)$, $(0, 1, 0)$ and $(\frac{1}{\sqrt{2}}, 0, \frac{1}{\sqrt{2}})$.",1
11003,Get Instagram photo links of a hashtag using Selenium,0
8780,Are all of my ancestors from 400 million years ago fish?,0
831,Help identifying mistake during sum manipulation,1
1488,Student's t-distribution identity derivation with multiple samples,1
5912,Joint distribution of RVs involving rolls of die,1
389,What are the continuous points of $\lim\limits_{n\to\infty}(\cos(x))^{2n}$?,1
6239,What's up with this leaf?,0
11888,Decrease distance between max and min,0
6270,Choosing PCR conditions,0
2085,Linear non-homogeneous differential equations: adding solutions?,1
1902,On normal matrices and norms,1
6988,Do plant-plant interactions inhibit growth?,0
11495,pseudo clique with at least connectivity x and maximum weight of the nodes,0
1060,Geometric representations of eigenspaces for nonzero eigenvalues.,1
11220,Question on Virtual memory and Physical memory,0
2629,Solving an optimal stopping problem with pulling a card of a certain color,1
700,Finding Distinct Roots of Polynomial equation,1
701,Determinant of the Hessian matrix where all second derivatives have no variables,1
6744,"If calcium ions and cholesterols are found on the surface of the skin, would it be possible for Vitamin D to be synthesised on the skin?",0
8083,Regarding different nucleotides on a DNA strand,0
2062,Is the following function a linear transformation,1
6543,Choosing appropriate statistical test for ordinal data,0
8998,How do animals decide what to eat and what not?,0
10906,Group a list of strings by length,0
8434,How do prions transmit their conformation to other proteins?,0
2250,Characterize functions that are integrable with respect to all probability measures,1
4700,Homology groups of compact subset of $\mathbb{R}^2$,1
9893,Async function to write products to file,0
3231,When the roulette has hit 5 reds why shouldn't I bet to black?,1
2515,Is there a scheme structure on the real line (with the cofinite topology)?,1
11552,Interactive logistic map,0
7916,Blood pH at Higher Altitudes,0
10667,Bounds for Akra-Bazzi versus Master theorem,0
7440,Does fasting improves immunity?,0
2338,Non-Negative Least Squares - What is $A^P$?,1
8863,Are there genetic causes underlying the difference in circumference of the upper arm and foream?,0
4751,Finding an Inverse function with multiple occurences of $y$,1
9223,What is the complexity to show this theorem?,0
3027,"Can't find solution to trigonometric equation, need help to understand why!",1
1211,How to quickly judge a function is injection?,1
4741,Where can I find Galois original paper?,1
4636,Expected number of events using a multiset,1
1092,Stone-Weierstrass Theorem in $\mathbb{C}$,1
894,Show that $u_t - u_{xx} = 0$ with This Initial Data Has No Analytic Solution,1
1417,Notation for discrete interval,1
11522,Find text between two strings in data,0
499,"Prove that $Y^n-13X^4$ is irreducible in $\mathbf{Q}[X,Y]$",1
4393,fundamental group of two circles which intersect at two common points,1
5511,Convert Bark to Hertz (Hz),1
965,Non-linear system of 4 unknowns,1
7576,What determines the physical location of differentiated cells in an organism?,0
11647,"Boosting algorithms: Confusion between ""weak classifiers"" versus ""number of boosting rounds""",0
7397,Hemispherectomy and brain changes,0
10105,How to prove that for a decidable problem the problem and the compliment of the problem are semi-decidable?,0
5503,Unit Plus Nilpotent Is Unit,1
474,"Is this function, a sum of one term and a convergent series, analytic?",1
6312,How do similar environments on islands in close proximity result in allopatric speciation?,0
10688,Recursive function with Promise and setTimeout to ping DOM,0
7258,What does $g_0$ mean for a centrifuge?,0
5821,How to find differential equations constant?,1
810,Subset of a vector space with basis b,1
6170,What's the meaning of the label MRE and a number like 162 or 600 in the names of bacteria?,0
8216,"How do minute changes in an organism, as a result of evolution, get carried over to next generation",0
8072,Is reverse tonotopical organisation possible?,0
5518,What is the bound on the error that is given by Taylor's inequality?,1
9926,Find and select image files from webpage,0
4365,Emily and Greg play a dice-throwing game. They take turns to throw a fair die starting with Emily.,1
11471,Get IP info from a FreeBSD machine,0
5630,exercise: dual of an Lp-space,1
11448,IsDefined predicate computable?,0
1421,A question about how far a well known theorem of Sierpinski can be strengthened,1
5906,Finding $r$ in quadratic integer equation,1
5283,"""Fermat's Last Theorem"": analogue for binomial coefficients, combinatorial interpretation, parametrization",1
3816,Finding the Projection Plane of a Dimensionality Reduction that uses an unknown Transformation Matrix.,1
7011,What flower is this?,0
3032,immigration from one to other group,1
843,"Induction proof: if $n\in\mathbb{N}$, $f:I_n\to B$, and $f$ is onto, then $B$ is finite and $|B|\le n$",1
5209,the **Cayley table** of the group given by the following **Cayley diagram**,1
600,Trig identities: write answer in terms of sine and cosine,1
6289,On which DNA strand is TATA box present?,0
2868,How find this sum $S=\sum_{i=1}^{m}(-1)^{a_{i}}\cdot 2^{m-i}$,1
3700,Is this procedure on Harmonic Series correct?,1
8461,Boletus or Xerocomellus?,0
2770,Possible points of local max and local min in the given region,1
4076,Is `Symmetric operator linear`,1
1978,Transformation and dimension,1
7419,Why are certain cells more likely to be attacked in autoimmune conditions?,0
3546,Linear dependency - Alternative way to prove this statement,1
9166,Showing an item in a shopping cart,0
11186,Is an infinite language of halting TM is in $RE$? in $RE \setminus R$?,0
9959,Comparing algorithms to decode a String,0
11678,Security check using an SQL call,0
1274,Quadratic transformation with only ordinary singularities,1
589,Using the definition of the the operator to prove that the generator for Bronwnian motion on $S^2$ is $\frac{1}{2}\Delta$,1
8753,How does gene affect organs development in eukaryotic cells?,0
6871,"If animals aren't getting tooth decay because they don't eat processed foods, could similar work for humans?",0
9002,Fire analytics tag based on message event from window,0
3854,What is the difference between the normal vector to a surface given by the traditional formula and the one given by the gradient?,1
7283,Hardy-Weinberg equilibrium generalized to add inbreeding (non-random mating),0
11368,Finding efficient randomized algorithm,0
5064,Generating set for a polynomial ideal,1
10763,Can lists be defined in a special way so that they contain things of different type?,0
7627,Loss of taste and smell during a SARS-CoV-2 infection,0
4439,Force directing a particle in a plane yielding a system of differential equations,1
10172,Difference between RAM and buffer,0
4475,Splitting a club set,1
8304,VPg priming of the replication of RNA viruses,0
11290,How to build tree from graph with specific property,0
8468,Histidine aromaticity,0
8910,Efficiency of plasmid DNA isolation from frozen E. coli cell cultures,0
8605,How does trees know to balance themselves so that they never fall down,0
7434,Why does vision gradually becomes dimmer in bright setting?,0
9708,Long calendar related function,0
10691,Pick elements that don't exhaust any set,0
3371,Spheres have contact structure but no symplectic structure,1
166,Show that $R[x]/(x^2-c)$ is a Dedekind domain,1
5327,Sub-dimensional subspaces a null set,1
1692,Maximum minimum degree of a graph embedded on a surface,1
