,question,target
11165,How do you implement a language with greater capabilities using subordinate languages?,0
2236,Where do we need absolute values when solving $u'(t) = \frac{u^2(t) - u(t)}{t}$,0
3768,Help identify this vertabrae found on Costa Rica beach,1
11831,Permutations Script Needs Optimization,0
3821,Why has life evolved around oxygen?,1
9174,Adversarial Monte Carlo Tree Search Asymmetry,0
8388,Why does walking mitigate the urge to urinate?,1
2360,95% confidence interval for the proportion and population size,0
3161,What type of photosynthesis is performed by phytoplankton?,1
8052,"Are there any bacteria, in our environment, able to break down nitrate under aerobic conditions?",1
247,Logistic differential equation problem,0
8162,What are the animals in these pictures?,1
107,A Question About Equicontinuous Family,0
1630,Can you pick a set of $k$ primes $p_i$ with all $p_i \equiv 1 \pmod 8$ and $(\frac{p_i}{p_j})=1$ for all $i \neq j$?,0
2668,Calculating the total derivative for a Taylor method,0
2477,$\int_{0}^{x}\left ( \int_{0}^{u}f(s)ds \right )du=\int_{0}^{x}f(u)(x-u)du$. What am I doing wrong?,0
9113,Grouping n points into groups of size m with objective to have least traveling distance in each group,0
11456,Handle HTTP and BLE requests,0
10241,Writing a JTable to a tab delimited file,0
4501,Is there an advantage to having cellulite,1
11233,Crop black border of image using NumPy,0
10644,Trying to avoid a double full scan with aggregates in query,0
10830,Hash table where items can fall into multiple buckets. What's the name of the data scrtucture?,0
1119,For what values of $\alpha$ does $\sum_{n=3}^{\infty}{1\over {n\log n}{(\log( \log n))^{\alpha}}}$ converge?,0
7796,How to choose right volume of DNA and SYBR Green,1
4932,Rationale behind Most Recent Common Ancestor (MRCA)?,1
1615,Image of a $z-$ultrafilter is contained in a unique $z-$ultrafilter,0
2509,Commutation or Anti-commutation of the corresponding imaginary units of the octonions and split-octonions,0
5029,Are microsatellites viable markers for GWAS?,1
10510,Residual graph of a graph with bidirectional edges?,0
9503,Determining the next payment renewal date,0
9946,Reduction without Rice's Theorem,0
8409,Software for counting fly eggs,1
1735,Using mathematics in theoretical physics,0
549,criterion for vanishing.,0
2971,We throwing $m$ balls to $n$ cells....,0
786,Is my definition of discontinuity correct?,0
11698,Combinatorial Geometry Algorithm (synthetic),0
6178,What Causes Shin Splints?,1
4428,Mangroves and desalination of sea water,1
11889,What kind of model is used by 20 Questions?,0
9511,Pick matrices such that each partial sum is positive,0
6975,Chromosome 2 alternate explanation - apes gaining a set of chromosomes?,1
5069,Recommendations for a haemocytometer (phase-contrast),1
538,contour integration of $\int_0^\infty \frac{\ln(x)}{x^2-1}dx$,0
7444,Why do asparagine and glutamine have two different abbreviations?,1
5849,Monochromator in fluorescence microscopy,1
6789,Can't resolve protein with native PAGE,1
10609,What happens when many interrupt requests happen at the same time?,0
1290,What is the (rigorous) reason that the derivative of $|x|$ does not exist at $x=0$?,0
6045,How is 16s rRNA used to identify unknown bacteria?,1
11646,"Why if $G$ has two spanning trees $A$ and $A'$, then every edge of $A'\cup \{e_i\}\in A'$",0
3182,Why are bacteria and archaea in different domains?,1
1135,Notation from Bowen's Equilibrium States and the Ergodic Theory of Anosov Diffeomorphisms,0
8674,Why are vegetations in Infective endocarditis common on the atrial side?,1
4346,What is the most readily usable form of nutrients/energy source for heterotrophic microorganism in general?,1
3013,Direction of translation/transcription,1
11861,"Majorly refactored my code, is this good enough?",0
8167,Photosynthetic Pigments vs. Chloroplasts,1
4886,What shows how healthy someone is by their heart rate?,1
4061,Fertilization of an egg by two sperm,1
4745,Do genetic modifications exist to enhance the taste of tomatoes?,1
1328,Find all Equilateral Triangles with vertices on 3 straight lines,0
9896,Enormous Input Test - reducing program runtime,0
9965,How to find the optimum solution of Weighted set cover in O(2^n),0
175,Proof by contradiction: $E_1+E_2\doteq E_1 \oplus E_2 \leftrightarrow E_1 \cap E_2=\{0_V\}$,0
4103,Why do we see a different color when we mix two colors?,1
11350,Edmond's Blossom algorithm (Maximum Matching) explanation,0
1473,Equivalence of logical inconsistency,0
7276,Why Pan_troglodytes-2.1.3 Assembly renamed as a Pre in ENSEMBL?,1
3361,Are there fishes with a double circulatory system?,1
7328,Homogeneous and complex nuclei,1
5341,Why would stablising selection ever happen?,1
5761,How to evaluate broad-sense heritability of microbiome associated plant genotypes in R,1
3293,Is Einstein's mass energy equivalence ($E=mc^2$) relevant to biological systems?,1
1795,Is this $f(x)$ answer correct in regards to functions?,0
8534,Can turkeys run around when their head is cut off like chickens do?,1
6691,What is the actual size of a nucleotide?,1
6478,How does valerian make you calmer?,1
3356,"Genes, chromosomes, base pairs and the 23 pairs",1
7942,Does 405 nm light set off phosphorescence in the eye?,1
9575,Complexity of solving multiple problems of the same complexity?,0
7584,How can the directionality of a protein structure be defined?,1
6792,Differences among competent cells?,1
11897,Checking a user's emails using an ID,0
11034,"Distinct List of attribute values from XML, using a pre-defined set of attribute names",0
9504,Is it or is it not correct to say that the expected runtime of an algorithm is its runtime on the expected problem size? Why?,0
778,Find all group homomorphisms from $\mathbb{Q}$ to $GL_n(\mathbb{C})$,0
7541,Calculating ultrametric distance matrix,1
1441,Understanding projection of vector field in homgeneous spaces,0
4709,Who are these biologists?,1
11683,Is it ok to break long html elements down into multiple lines?,0
10939,Managing multiple forms with individual updates and batch delete with checkboxes,0
7629,Is natural selection actually random?,1
10482,A semaphore implmentation with Peterson's N process algorithm,0
11168,Conjunctive Regular Path Queries and Subgraph Isomorphism,0
1431,Nilpotent Element And Jacobson Radical,0
10888,Remove duplicates from string without additional buffer,0
7940,What is most ancestral: isogamy or anisogamy?,1
6291,How does it make thermodynamic sense for photosynthesizers to turn CO₂ into O₂?,1
3804,"ID Request: What is this frog? Eastern Long Island, NY USA mixed hardwood forest",1
10288,Can a recursive language be uncountable?,0
9621,Two implementations of a PHP sign-up page,0
3607,Cloning using pET28a and Protein Expression in DH5alpha and BL21,1
169,Mismatching results using Fundamental Theorem of Calculus.,0
839,How to prove the double sum of combinations is $3^n$,0
4035,What are the common methods to estimate additive genetic variance?,1
771,Prove an increasing derivative implies an increasing function,0
4832,Are there any solitary species of ant or termite?,1
2827,Permuation and Combination: Selecting n numbers such that such that sum is less than m,0
5582,Can there be an equilibrium between humanity's increase of carbon dioxide output with plants since plants harness CO2?,1
9874,What are some complexity classes for neural networks?,0
11447,Finding all intervals that match predicate in vector,0
7477,What would be the difference if I use the Web server instead of dedicated server for protein modeling and docking?,1
346,Insurance Base Rate question,0
9997,Script to execute arbitrary command on each Git project in a directory,0
2173,Duration of exceedance of a threshold,0
7457,Influence of alcohol on brain cells,1
1285,Next number in series,0
9006,"Is ""expert system"" now an obsolete/unpopular term?",0
2905,An equation in floor function with two variables,0
3677,Preferred Aspect Ratio for Human Eyes,1
6877,How does the age of a parent affect the chances of occurrence of certain genetically transmitted diseases?,1
4369,Home bacteria culture at home?,1
7975,"How do the pharmacodynamics of the NSAIDs differ and are there ""resistant"" COX phenotypes?",1
11179,Proving NP-completeness for a not so cheesy problem,0
6977,"Spider Identification in Miami, FL",1
8993,Why I cannot find dendritic cells in blood smear?,1
318,"Using the MSE criterion, which is a better estimator for $\Theta^2$?",0
9388,Classes of outer totalistic cellular automata,0
5930,How should species density be calculated for a clumped distribution?,1
905,Finding logarithm by exponent inverse with decimal in denominator,0
3808,Effect of forced breathing on RBC size,1
1383,"When is the map ""attaching irreducible components"" an effective isomorphism?",0
2033,$y$ is a transient state then $\rho_{xy} \le \rho_{yy}$,0
2535,"How to represent the notion that ""at least one event occured""",0
3834,Effects of smoking tobacco compared to inhaling other smoke,1
1375,binomial distribution/ poisson distribution,0
1812,"A committee consists of five Chicanos, two Asians,... How many subcommittees of five can be created..Feedback",0
265,Linear Algebra nullSpace and multiplication,0
4620,What causes motor laterality/ side dominance?,1
2794,"Need help with this proof, theory of finite change.",0
10516,Checking that all occurrences of 'g' have another 'g' as a neighbor,0
7556,where can I find estimated costs of laboratory equipment?,1
1684,Find all the function such that...,0
26,Triangle-free graph with 5 vertices,0
3414,Why does double vision when drinking happen?,1
9693,Describe an algorithm for painting cards in the following game,0
7821,Is DNA transcription inactive during mitosis ie no proteins are made? How does the cell survive?,1
2877,Closed form for a summation with 3 factors in the summand fraction denominator,0
3456,Is this a Zelus luridus?,1
5783,Do phagocytes need antibodies to be able to engulf pathogens (to function)?,1
6425,To which ungulate species does this tooth remainder belong?,1
5662,Small mottled beetle identification,1
11952,Reservoir Sampling of an enumerable collection of unknown size,0
9418,Slow query joining orders and products,0
8062,Doubts regarding definition of upstream/downstream genes and cognate protein,1
11272,Help coming up with a solution to a combinatorial problem,0
1349,Chain rule for total derivatives,0
8964,Examples of seeking behavior by brainless animals,1
2564,Prove the function $f(x)$ have an extreme on $a$,0
5908,What is the lower temperature limit for ion channels function?,1
6595,What do halophytes do with the salt?,1
9383,Determining the number of walks between two vertices in a graph,0
3916,How to fit simulated with measured data having systematic errors?,1
11882,Inserting nodes into a singly linked list based on size of number,0
8000,Is scratching in humans vestigal?,1
7988,Do marsupials ever die in childbirth?,1
5704,"""X"" in stock solutions",1
6990,Do we know if dogs are asymptomatic transmiters of sars-cov-2?,1
8129,Identify function of cluster with high identity of genes,1
5523,What biological specimen is this? Seed? Excrement? Fungal form?,1
2622,smallest subfield containing transcendental or algebraic element,0
10080,Riemann Sum Class (with variable endpoint behavior),0
7388,What diurnal red & black moth is this?,1
9435,Deterministic processing on probabilistic input,0
7750,Generating Cartesian coordinates of each atom in protein chain from the internal coordinates using python or some software,1
11506,Distributed vs parallel computing,0
6967,Do plants absorb toxins from the soil?,1
7223,How did the introduction of artificial light changed the life cycle of a plant?,1
9269,Reading a property on a main thread that is set on a background thread,0
4260,Do antioxidants interfere with chemotherapy?,1
6374,What's the effect of oxygen deficit on plants?,1
9442,Confirming existence of lapindromes,0
7224,Why are microtubules absent in and around the nucleus?,1
10545,Overloading operators in PhoneCall class,0
6704,"Book recommendation on mammal (or just primate) behaviour, especially in relation to child-rearing",1
7785,Is this a roach or a beetle?,1
42,Finding the number of continuous inverses for a function,0
6316,Which extinct creatures were most genetically distant from everything alive today?,1
1657,"How to prove geometrically that $\langle a-b,b-c\rangle=\frac{1}{2} (|a-c|^2-|a-b|^2-|c-b|^2)$",0
3775,How do cells determine what size to grow to before dividing?,1
5391,Why does the brain produce cannabinoids?,1
8965,TFBS predictions for yeast and pombe?,1
4455,Why to choose a grammar from a lot of grammars that can describe structure of proteins?,1
9225,BST implementation in c++,0
8258,Is there any relationship between heartbeat rate and life span of an animal?,1
1350,Relation between the rank of powers of a matrix and its Jordan form,0
1644,totient function series diverges?,0
9353,Minimizing catastrophic risk in Gale-Shapley matching,0
3412,Parasites with both plant and animal hosts?,1
2412,Sequence of Partial Sums is Bounded and Monotone,0
5252,Full name for stem cells,1
6907,Multiple numbers in the Ishihara test?,1
9247,proof of selection in worst-case linear time,0
8423,What value type would a chromosome position be in a database or form?,1
10527,Is there a way to combine linear equation and inequalities into same equation in order to optimise software calculations?,0
2228,Sum of the inverses of numbers with $n$ divisors.,0
1233,Explain that F is primitive for f and calculate integral,0
5054,Do our blood vessels exude chemicals?,1
2134,Does there exist a power-summer of order $+ \infty$?,0
3914,Why do living things go belly up as they die?,1
6849,Why do physicians try to match HLA complexes for organ transplant?,1
9953,Validating username fields and showing CAPTCHA,0
11275,Filtering potentially malicious user-defined CSS property values using ScssPhp,0
790,Constant of continuity as a monotonically increasing function of the radius of the neighbourhood,0
1455,"$conv\{\bar{x},\bar{y},\bar{z} \} \cap conv\{\bar{x},\bar{y},\bar{t} \} \cap conv\{\bar{x},\bar{z},\bar{t} \} = \{\bar{x} \}$",0
1108,The $k[X]$-module and linear operator correspondence,0
11159,Java CSV to XML converter,0
3015,Does protein consist of repeating units of amino acids?,1
182,Vector application problem regarding river boat,0
9699,Finding maximum subarry sum,0
11845,Hitting probability of random walk within given number of steps,0
6433,How to tell if a given gene is a tumor suppressor or oncogene?,1
1786,Determine the minimal polynomial over different fields,0
8311,Where exactly is pleasure,1
9133,Computing a list from Graphite JSON,0
6684,Why is venom more common in fish and snakes than other vertebrates?,1
920,Subgroup of a nilpotent group,0
6385,Microscope recommendation for an amateur?,1
7845,Why does squinting allow you to see objects more clearly?,1
4791,What is this spider I found in Idaho?,1
5634,What color does the other cone in Tetrachromacy correspond to?,1
7253,A photosynthesizing mouse?,1
10303,Can we prove that all CFLs can be recognized by a Turing Machine in polynomial time?,0
2529,"$s_n(\lambda)$ is singular value of $P(\lambda)$. Why is $s_n(\lambda)$, countinuous in $\lambda$?",0
6689,Is there a correlation between brain size and amount of sleep?,1
2963,Finding the dimension of vector space,0
7054,H O N C alternatives for organic life?,1
10040,Accessing Wi-Fi network interface details from Java using netsh,0
4903,Can you Transfer Cancer Between People via Saliva or other Bodily Fluids?,1
4404,Causes of Back Dimples,1
11655,Selecting and copying event log entries for some machine,0
11190,Python Knapsack greedy,0
4562,Where can I find a list of medical conditions and their incidence rates?,1
3408,Is there random assortment in metaphase II?,1
7589,Inhibitory effect of GABA through GABA(A) receptors,1
5129,Agarose gel electrophoresis - wrong running conditions?,1
1775,What's a good informal proof for the fact that the union of countable sets is also countable?,0
5392,Pipetting damage to cells,1
5401,can self-fertilization in flowers be called asexual reproduction?,1
4176,Lac operon: How can lactose enter the cell in the absence of lactose permease?,1
3581,Restriction enzyme digestion,1
9471,A color class and a CRUD class for it,0
2531,Simple integral $\int \frac{1}{{(1+x^2)^3}} \ dx $,0
1833,"Hilbert space ""basis weighting operator."" Is it well-defined?",0
8381,Does muscle get bigger by increase in size of individual cells or increase in number?,1
1381,Generators of the Lindenbaum-Tarski algebra,0
2846,Combination of pairing elements or keeping them single,0
6656,Does preservation in ethanol alter leaf litter mass?,1
4345,Is there any bank of animations for Embryology?,1
10387,Project Euler 39: Integer right triangles,0
10375,Find the contiguous subarray within an array (containing at least one number) which has the largest sum,0
9558,Check style found code duplication in factory,0
4116,The difference between Mast Cells and Basophils,1
8822,Does neural network in brain form cycles?,1
11003,Get Instagram photo links of a hashtag using Selenium,0
2780,"How to prove that $\lim_{(x,y)\to(0,0)} (1+xy)^{\left(\frac{1}{|x|+|y|}\right)} = 1$",0
3831,Reusing frozen blood,1
4488,"When subtracting background from a Western blot image, does the method of subtracting background signal have to be the same for all blots analysed?",1
8912,What was the biological mechanism that allowed Tarrare to eat so much?,1
3389,"Trauma, blood loss and thirst",1
239,Product of two odd numbers is odd,0
11888,Decrease distance between max and min,0
270,Solution Of Diophantine Equations,0
5085,Conservation Genetics - Book recommendations,1
4902,Machine-readable APG III trees?,1
988,if I get the asymptotic solution of a certain equation involving $ f(x)$ does it mean that the solution exists,0
11495,pseudo clique with at least connectivity x and maximum weight of the nodes,0
4060,What Genus Is This Ant Queen?,1
11220,Question on Virtual memory and Physical memory,0
5629,Why use DNA polymerase in making cDNA?,1
3700,Why do diseases in the tap water of developing countries affect people from developed countries more?,1
3701,Amino acid characteristics that determine their chemical properties?,1
744,Holonomy bundle is a covering space,0
2083,Infinite set always has a countably infinite subset,0
5062,Why do mutations not take place in mRNA of higher eukaryotes?,1
543,Heat kernel on hyperbolic space,0
2998,"$pq\equiv 1\pmod 4$, how to find $p,q\bmod 4$?",0
10906,Group a list of strings by length,0
2434,Equations differential systems.,0
5250,An experiment to test if a bacterial resistance gene is on the plasmid or chromosome?,1
7700,How and why do skin tags develop?,1
9893,Async function to write products to file,0
6231,Why are fingerprints different even in identical twins?,1
5515,Is this a soldier beetle? Bug identification,1
11552,Interactive logistic map,0
1916,Proof of a change of variables formula in integrals,0
10667,Bounds for Akra-Bazzi versus Master theorem,0
1440,Conjugacy in Galois group and in symmetric group,0
5338,LD50 of Botulinum Toxin,1
2863,Number of ways a sum of r can occur if a die is rolled a number of times.,0
7751,Resolution of gel electrophoresis,1
9223,What is the complexity to show this theorem?,0
6027,Identification of a segmented black insect in France,1
4211,What is the biological reason that some viruses cause sore joints (eg flu)?,1
7741,How to identify a pseudogene to a specific protein coding genes?,1
7636,Mechanism of Tear Gas (chloropicrin/Trichloro methane),1
4092,Why do some animals and fungi prefer asexual reproduction?,1
3894,What's the difference between growing cells in culture and cloning them?,1
4417,Inheritance of Huntington's disease,1
11522,Find text between two strings in data,0
3499,Can a firefly control its glow?,1
7393,How heavy are all foreign microorganisms in and on the human body?,1
8511,Is a lion a bony fish?,1
3965,Mammal size and capillary wall thickness,1
1576,Matrix Exponentiation for Recurrence Relations,0
11647,"Boosting algorithms: Confusion between ""weak classifiers"" versus ""number of boosting rounds""",0
1397,Do powers of 2 routinely neighbor powers of 3?,0
10105,How to prove that for a decidable problem the problem and the compliment of the problem are semi-decidable?,0
8503,How is the activation energy lowered in an enzyme by just orientating the reactants closer to one another?,1
3474,Why are nutrients from food absorbed more efficiently?,1
312,Upper volume bounds for submanifolds,0
10688,Recursive function with Promise and setTimeout to ping DOM,0
1258,Exercise $1.9.3$ of Howie's “Fundamentals of Semigroup Theory” follow up,0
8821,Somatosensory System,1
3810,Are there any cases of observed extreme speciation,1
170,Study the existence of directional derivatives at a point and determine if it is differentiable,0
2216,Binomial Random Variable PMF,0
2072,"Proving if L2 converges, then L1 as well.",0
8518,Bug Identification: Tiny Bugs in Fairport NY,1
9926,Find and select image files from webpage,0
7365,Do Japanese have a different pelvis position than Europeans?,1
11471,Get IP info from a FreeBSD machine,0
8630,Why there is replication of DNA before meiosis?,1
11448,IsDefined predicate computable?,0
4421,How to prove that pork meat has parasites,1
8906,"If a mother had a child with her own son, could a paternity test yield positive result for the son's father?",1
8283,A fully understood living organism,1
6816,0.1 M sodium citrate in 10% ethanol and DNA solubility,1
1011,Removing a max function in the constraints,0
6032,Environment requirement for human life,1
3843,What limited the brown bear's North American range?,1
8209,Research on chicken that cannot feel pain,1
3600,Change in conditions of an ecosystem lead to change in organisms,1
289,calculate X from the equation below?,0
5868,"What are the olfactory chemicals in whiteboard/permanent markers and what do they bind to in the nose, lungs, and brain?",1
6700,How exactly does sensory substitution work?,1
2461,"What does the term ""undefined"" actually mean?",0
5770,Do different people have the same number of mitochondria in comparable cell types?,1
7076,Protein content in chemical composition of different phyla?,1
4978,"At any given moment, how much energy is stored in the human body as ATP?",1
1419,Mixed Maths about speed and distance,0
6546,Assembly reconciliation,1
9166,Showing an item in a shopping cart,0
11186,Is an infinite language of halting TM is in $RE$? in $RE \setminus R$?,0
9959,Comparing algorithms to decode a String,0
11678,Security check using an SQL call,0
4274,What happens to the red blood cell in CaCl₂ solution?,1
3589,What is the name of this tiny creature?,1
2753,How does one explicitly compute the rate function for a given probability distribution?,0
871,Question about integrating a Laurent series,0
9002,Fire analytics tag based on message event from window,0
6854,Is there a schema for how human behavior is genetically determined?,1
1283,Calculate resizing factor for N small rectangles inside a large rectangle to cover maximum area,0
11368,Finding efficient randomized algorithm,0
8064,How is RNA of retrovirus converted into cDNA?,1
10763,Can lists be defined in a special way so that they contain things of different type?,0
1627,Finding Locus of mid point of portion of tangents,0
7439,Why do erythrocytes have no MHC1 but platelets do?,1
10172,Difference between RAM and buffer,0
7475,"Source for 'EVERY living organism uses ATP as energy carrier', and can we make a synthetic one that doesn't?",1
2304,Property of free modules.,0
11290,How to build tree from graph with specific property,0
2468,"What does $^t$ mean in $x={}^t(x_1,x_2,...,x_n)$",0
2910,Universal principal bundle of a subgroup $H \subseteq G$.,0
2605,Are solutions to the Beltrami Equations necessarily smooth?,0
1434,Use integration by parts to prove an equality,0
9708,Long calendar related function,0
10691,Pick elements that don't exhaust any set,0
6371,T-Cell Motility: does motility require direction specific actin polymerization?,1
3166,What are the exact differences between stereocilia and microvilli?,1
8327,At what rate does C-BSE occur spontaneously?,1
4692,Who created the codon wheel chart (not as a table),1
8752,How do seagulls know it is the 9th inning at a baseball game?,1
9468,Small LP for directed min cut?,0
7080,"What do we know about the cellular structure, processes, environment, and immediate ancestors of the last universal common ancestor (LUCA)?",1
8891,How to integrate transcriptomics data with kinetic metabolic models?,1
8706,(Web)app to search metabolic/signalling pathways,1
9315,Confused about how to exactly determine the complexity of an Algorithm,0
6352,Trees growing around objects vs pushing them away. Where is the threshold?,1
29,What does it mean for a set to be SO(3) paradoxical?,0
7062,Validation by PCR of a lowly expressed gene in microarray,1
7499,"How does a gene ""know"" what to change to?",1
2177,Infinite Series Convergence Verification,0
2732,What does a lattice of the direct power of the two-element chain look like?,0
5113,Why not use non-visual self-recognition to test for consciousness in an organism?,1
8158,Should the infraspecific epithet agree in gender with the genus name?,1
2109,Similar matrices - how do you find them?,0
10022,Write a CFG for the language $\{0^n 1^a 2^b \mid n = a+b\}$,0
6898,Why do I feel my schoolbag to be heavier after meals?,1
2312,Determine at which points $f(x)=[x]$ has a limit,0
8578,Ways to distinguish between purifying selection and selective sweep,1
6126,Why are not both alleles knocked out at the same time in knock out mouse?,1
6526,Why arent mosquitoes found near neem trees?,1
9614,Other encodings of the natural numbers that are not the Church encoding or the Scott encoding,0
2164,Partial differential equation without substitution,0
10071,Proving a language is not regular using the Myhill-Nerode Theorem,0
11348,My own functions for working with files,0
8508,Identify this plant from the Netherlands with big white flower,1
4752,Databases for gene regulatory network graphs?,1
807,"Prerequisites for Vakil's ""Foundations of Algebraic Geometry"" (Or other texts)",0
6135,Is egg white lysozyme different from bacterial lysozyme?,1
3693,Are there any exceptional cases in which a person with O negative blood group cannot donate?,1
3827,Are there genetic similarity between humans and pigs that don't exist in chimps?,1
5847,"Do jellyfish have extra energy reserves for emergencies (a ""fight or flight"" response)?",1
52,How to get solutions in elementary functions to the following non-linear ODE,0
8513,What is an irreversible reaction?,1
7074,What is peptide mapping?,1
10371,Google Maps geocoding lookup function,0
5186,Telomerase as cancer target,1
7933,Klenow amplification,1
11868,Live chat for website visitors,0
1551,What is the difference between convex cone and convex hull?,0
4234,Why is burn feeling 'slower' than touch?,1
7644,McFarland or O.D of culture what to use and what is the difference?,1
11153,Calculating pi with Monte Carlo using OpenMP,0
1907,Removing a point from a sphere,0
6710,How do bees help flowering trees survive?,1
3527,"Difference between ""transcriptional activity"" and ""RNA expression""",1
10260,Improving performance of VBA data validation script in Access with large data size,0
5858,Are there certain symmetric-pair muscles that are slightly bigger and NOT due to handedness?,1
1057,"Wilson lines, boundary condisions, surface defects of TQFTs",0
11808,Find a straight line to divide two convex polygons by equal area,0
5828,Is there any problem with using a single stop codon with a single CDS in prokaryotes?,1
8577,Phospholipid movement in cell membranes,1
7018,Is this a bacterial colony?,1
3956,Neisseria meningitidis transformation into a pathogen,1
76,A bound of the harmonic series of squares.,0
5141,It's right to say coding sequence is part of exon sequence?,1
7,Two Polynomials with a Common Quadratic Factor,0
9875,Scrapy crawler to parse data recursively,0
8855,How and why can cold inflict pain?,1
8272,Best tail for swimming?,1
2611,Prove that $3^k+6k-1$ is divisible by 4 using modular arithmetic.,0
3014,How Much Longer For The Gene For Blue Eyes?,1
11846,Can't wrap my head around on building a suffix table for Boyer Moore,0
7448,How is NAD+ used in lactic acid fermentation after it is oxidized from NADH?,1
558,Minimal alpha-Spanning Tree,0
4999,Y285 Yeast Strain: Where to obtain from?,1
553,Have I correctly used currency conversion,0
5864,How is it that ionic diffusion is independent of other ions?,1
9381,Witness length independent $\exists$-Operator,0
8206,Why does excess dopamine activity in the pleasure centers results in less pleasure in schizophrenics?,1
1871,"If $\alpha$ is the angle between two curves, find $\cos (\alpha)$ in terms of parametric representation of the curves.",0
6575,What is this species of angiosperm from Morocco?,1
5802,"Flower identification: Moscow, Russia",1
2073,Drawing uniform samples from the *range* of a non-invertible function,0
9489,Can agent be autonomous without having consciousness?,0
1468,Euler Cycle in directed cycle,0
2497,functions of random variables are independent => random variables are independent?,0
9842,"In a BOINC project, how are responses checked for accuracy?",0
121,How to prove there exists a subsequence $(x_{n_k})$ of $(x_n)$ such that $\lim(x_{n_k})=y$?,0
514,Solving for the kernels in a Sturm-Liouville transformation,0
3599,"How do multiple replication forks function without 'colliding', and what is the benefit of this method?",1
8164,Which types of blood vessels can regenerate in humans/mammals?,1
6647,What is the latency between paired neuronal responses in the brain?,1
652,Equivalence Relations : on sets (case of identical pairs),0
3130,What plastic eating organisms are there to help with plastic in landfills problem?,1
7158,Regulation of LBD33 genes Arabidopsis. If LBD 33 gene is up-regulated by auxin then why does expression decrease when increasing auxin concentration?,1
4553,Why are there no trees in Texas?,1
3530,Is it possible to estimate the age of a wasp nest by its size?,1
5652,How does the stomach handle continuous eating?,1
11152,A basic multi-dimensional array,0
4945,Is emergence connected to nature's transition between fractal regimes at different size scales?,1
8794,Territorial behavior in humans?,1
3099,Is WIFI safe for humans?,1
1116,Eigen-Decomposition of Householder operator,0
6160,"Is eating cooked food an evolved behavior or rather an intelligent one, passed down via culture?",1
7317,Does someone know of a website that keeps track of a species population?,1
4185,How do B memory cells provide immunological memory? Do they differentiate into plasma cells?,1
10464,Polytime algorithm for SUBSET-SUM assuming P=NP,0
11836,Array with enumerated elements,0
11497,99 times drunk on Java,0
6125,"How is ""fine mapping of pelvic regulatory region"" done in the stickleback PitX1 paper?",1
5369,Why do different bacteria have different shapes?,1
3083,Relationship between action potentials and EEG recordings,1
5974,How to quantify quality of vegetables and fruits?,1
5419,Could an annual plant be genetically modified to be a perennial?,1
8471,Why are published chromosome counts for polyploids often incorrect by an integer multiplication factor of the original diploid like count?,1
596,"Show that $(C[0,1],\|\cdot\|_{L^1})$ is not a Banach space",0
5200,What is the relationship between snails/slugs and clams/mussels?,1
4371,What is the shortest mRNA the ribosome can read to produce a peptide?,1
7219,Is human vision sensitive to frequency or wavelength?,1
4493,Do High Iron Stores (but within the healthy range) Make Sun Exposure Damage Worse?,1
11417,Typesafe heterogeneous container,0
7566,Why is Pilobolus phototropic?,1
935,"Group with order $|G|=p^2q^2$ and $p\not\mid q-1, p\not\mid q+1$",0
8399,What is the mechanism responsible for long-lasting detectable antibody titers?,1
11403,"How to map the tapes of a ""k-tape"" Turing Machine into the single tape of a ""1-tape"" Turing Machine",0
1911,Finding a continuous function between upper and lower semi-continuous ones,0
11982,Report time on whole hours,0
8638,"Can bacteria, viruses, and cancer cells be destroyed by resonance?",1
6570,Does cow urine have medicinal properties?,1
118,Mathematics of Finance,0
6837,Why doesn't the cell membrane just...break apart?,1
5003,Perspiration after drinking water,1
11316,Trying to Classify MNIST where pixels are shuffled with a seed.Why is it not working?,0
9151,What properties of a programming language make compilation impossible?,0
8897,Why do we use different micropipette tips for different volumes?,1
6808,How does a plant grow before photosynthesis is possible?,1
5504,Invertase calculation?,1
4875,Identification of unknown bagworm (Singapore),1
1078,"Is this question valid? If $\angle A$ and $\angle B$ are complements, and the supplement of $\angle B$ is $78^\circ$, then find $\angle A$.",0
8519,Relation between trigeminal and facial nerve in sympathetic response,1
1104,Definition of law of composition: with or without closure,0
3087,fibrinogens and fibrins - are they the same molecule?,1
7465,Photosynthetic Absorption Spectrum - Pigment vs. Absorption Spectrum,1
7463,Why are the bacteria that cause hospital-acquired infections resistant to many antibiotics?,1
3390,Why are trichromat cone cells unable to sense ultraviolet and infrared radiation?,1
10949,Is greedy algorithm the best algorithm for set cover problem?,0
3194,Does some form of self organizing map exist in the brain?,1
11554,Parse DOM Tree in C++,0
6121,Use of progesterone in preventing ovulation?,1
9689,Two approaches to Logging when Unit Testing with Python,0
6804,Rapid Decomposition Of Fruits & Vegetables During Hurricane,1
1451,Does $x\longmapsto Ax$ invertible where $A=\begin{pmatrix}1&0\\0&1\\0&0\end{pmatrix}$?,0
9085,Inefficient usage of string.format?,0
11902,Prove the following language is in L (LogSpace),0
5821,"If a gene is missing from an operon that structures a protein, then would that protein not be made properly?",1
1620,On using sine and cosine substitutions in integration,0
2609,What does a small circle operation between two matrices mean?,0
6306,Has medical progress stopped human evolution?,1
4178,Why do neutrophils have segmented nuclei?,1
304,How to find how many solutions of a second order ODE satisfy given initial conditions?,0
9248,Is the problem to construct a $\mathcal{O}\mbox{*}(1.4^n)$ (or better) time algorithm for subset sum still open?,0
