,question,target
5756,What is the origin of prions?,0
11899,C++ Single instance application with interrupt of main instance,1
3159,Identify this excreta!,0
1624,Procedure with limits problem,0
11865,Search in a big dictionary Python,1
751,Reformulation of a point in the closure of an orbit,0
3841,Why do dragonflies have these special little spots on their wings?,0
1443,"If $f>0$ is continuous on a bounded closed interval, then $1/f$ is bounded there",0
1196,Third Order Linear Nonhomogeneous Differential Equation with Variable Coefficients,0
1504,A question in Rolle's and MVT theorem,0
1140,Parseval's Theorem Proof,0
9448,Is $O$ contained in $\Theta$?,1
8689,Calendar events based on user feedback,1
8206,Javascript form parser,1
452,Absolute continuity and convolution,0
3447,Has any research lab done serious work to engineer new bacteria which assemble graphene wafers?,0
2088,Closure of a point : Zariski Topology.,0
7003,"Solomonoff's theory of induction, Kolmogorov complexity and Bayesian Inference",1
7675,Questions on AlphaZero Implementation,1
3726,Protein structures given in PDB and SNP's,0
7717,Printing a huge document,1
4376,Did spiders respond to light for building webs before artificial light was invented?,0
9535,Slowest growing upper bound for the minimum length of a complementary prefix regular expression,1
11523,Are there existing extensions to behavior trees that fascilitate node communication?,1
8588,Pick a subgraph that maximizes the total cost of min-spanning tree among all subgraphs of the same size,1
10906,Formatting the names of optimization problems,1
10549,Concatenation of language to itself zero times,1
10349,Basic questions about network flow calculations,1
6189,What publication first introduced the concept of a non-deterministic Turing machine?,1
505,Exercise 2.5.6 of Understanding Analysis,0
2944,"Proving that for any cardinal number, there doesn't exist a set containing containing all sets of that cardinality.",0
2401,L'Hôpital's rule and Difference Quotients,0
5158,Can plants suffer from CO2 poisoning?,0
9620,Greedily Schedule Events based on value/hours,1
11665,Multiway Cut question,1
233,Image of a morphism of varieties,0
9523,Measuring Complexity of Boolean Satisfiability Problem,1
251,Connection between Theodorus spiral and Archimedean spirals using an analytic expression,0
7495,Maximizing a sequence of items under order and pairwise restriction,1
11574,Print largest two integers from a stream,1
3849,Does atrophy of the thymus not effect T-cell selection and tolerance?,0
2676,Why is $\ell^1(\mathbb{Z})$ not a $C^{*}$-algebra?,0
9716,Forming a dynamic dictionary based on searched key and values pair using RAW logic and not modules of python,1
7543,Weighted interval set scheduling problem,1
6177,Update existing clusters to satisfy distance and volume constraints,1
4034,How to grow a spirulina biofilm on a carbon/graphite cylindrical cathode?,0
3252,How many plants or trees should one plant to take carbon dioxide from atmosphere?,0
10426,"Assuming NP≠coNP, do we have a similar theorem to Ladner's?",1
8754,Starting a fire and forget async method,1
11510,Construct intervals from a sequence of numbers and vice versa,1
4905,How to calculate the Jaccard index,0
8140,Python Text-To-Speech program,1
1714,"How to prove that if $n > 1$ is a natural number, then $n-1$ is also a natural number?",0
8698,How to construct a truth table,1
1538,Distribution of a Sum of Independent Random Variables,0
5087,Corrupted chromosome will be in any cell of body if zygote was corrupted?,0
10481,Finding if there is a subset that sums to a target value from an array of integers,1
4055,What evolutionary explanations are there for death?,0
1830,High Degree Bézier Curve For Curve Fitting,0
4778,Why it is so difficult to treat leukemia?,0
554,Pointlike function without minimum.,0
1053,Unit vectors in $\Bbb R^n$,0
1129,Every continuous function has directional derivative?,0
4161,"How does evolution explain the apparation of different group like: mammals, insects etc",0
11803,Find the peak element using BS,1
682,"Subspace proof homomorphism Hom(V,W)",0
9093,Non-sequential template class container C++,1
5114,What determines the amount of data you would get from a sequencing experiment?,0
8422,Reverse Polish to infix,1
7028,Calculating energy from mass and light speed,1
842,"Clarification on "" the collection of subsequential limits of a sequence in a metric space form a closed subset""",0
5080,Calculating the ripeness rate in fruits,0
4774,How are newly synthesised proteins targeted to the plasma membrane?,0
11569,When can the coinduction hypothesis be used?,1
4081,Relation of conformational entropy and protein folding,0
8712,Convert JSON from a webservice to text file,1
10069,Processing a webpage source,1
10967,C++ Keyboard Controller,1
2358,Exercise 36 Ch 1 in Stein's Real Analysis,0
9601,Sort an array by value and index in C,1
1327,Well-definedness of group law on elliptic curves?,0
10580,What is the exponent of 0.00000072,1
8053,Wild and changing business rules implemented with functional programming,1
8453,iOS Body-Mass-Index (BMI) app,1
9959,How to use this jQuery search filter more effective?,1
9760,On the proof techniques of Udi Manber,1
3565,Using perceptual adaptation for enhancing realism of VR/other entertainment,0
6385,Serialize and deserialize a tree,1
5025,Immunity during pregnancy,0
6779,Check Cycles- On adding an edge in DAG,1
6783,Is there a non-linear version of ICA?,1
10807,Generating the powerset in C,1
10757,Stack implemented with linked list,1
8616,Extract climate variables on species range from worldclim and save into CSV,1
2874,Why ordered n-tuple can be defined as a surjective function?,0
3707,What is this flower?,0
8735,Calculating primes until a user-given value,1
6136,Repeatedly check URL for change on iOS,1
3773,What is (probably) the closest living relative of the trilobite?,0
6939,"Listing ordered components, recursively",1
1103,Determine orthogonal projection on column space of given matrix,0
690,Line-Ellipsoid Intersection,0
2085,find the matrix of a linear transformation $X1\oplus X2\to X1$,0
588,Inequality $\sqrt{a_1a_2}+\sqrt{a_2a_3}+\cdots+ \sqrt{a_{n-1}a_n}≤ \frac{n-1}{2}(a_1+a_2+ \cdots + a_n)$,0
4944,Cell state and cell function,0
4852,What causes the colors we see in eyes?,0
10007,C++ Range based stream,1
4200,Are trees the only source of large amounts of oxygen?,0
4414,How does increasing the temperature increase the compound action potential in some nerve cell?,0
9333,Export data from Python to spreadsheet,1
4008,Which mushroom could be this?,0
9596,Complexity of recursion T(n) = 2T(n-1) + C?,1
9763,Read a directory of CSV files in R,1
2185,Alternative to matrix inversion?,0
2394,Contradiction: finding potential function of $\nabla f$ where $f=e^x y z$ due to $e^0=1$ - violates path independence,0
181,$\displaystyle \lim_{x \to 0^-}xe^{\frac{1}{x}}$?,0
7598,Subset of nodes such that all nodes of a graph are adjacent,1
10506,Ensure groups of four 3-tuples have 9 unique numbers,1
848,Graph theory : the adjacency matrix of an n-dimensional torus,0
9026,Squaring numbers in an array,1
2220,Why is $\frac{2n!}{n^2+n}=2(n-1)!$?,0
11536,What are the differences and similarities between CYC and IBM Watson?,1
3979,What's the role of bromelain in pineapple?,0
2163,Is $\mathbb{C}$ still algebraically closed in ZF-models without the Axiom of Choice?,0
3482,Immunotherapy for tumours which do not have TSA,0
4655,Name two reasons why it is impossible to determine a gene's nucleotide sequence from the amino acid sequence of the polypeptide,0
9190,number of random sets needed to generate subset,1
10417,Determining width of paths,1
11370,machine learning- Hoeffding’s inequality and PAC Model,1
6670,Add license to beginning of files,1
3929,Can turkeys run around when their head is cut off like chickens do?,0
5972,Did the eugenics program in Nazi Germany have a measurable effect?,0
6393,Is the verifier for an $NP$ and its $co-NP$ the same?,1
8444,Order a list of tuples or a NumPy array in a specific format,1
1949,Does order of qualifiers matter in FOL formula?,0
10948,"Merge array of hashes, keeping duplicate values as arrays",1
5014,Effect of HIV on T-cells,0
8746,Tree node filtering with List,1
2530,Is the following series converging $\sum_{n=2}\dfrac{1}{(\ln n)^{\ln n}}$,0
10997,Complexity for finding a ball that maximizes the number of points lying in it,1
575,Basic Algebra Question about speed,0
9679,Ajax plugin that binds to click and page load,1
2241,"Has the diophantine equation $xyz=n(x+y+z)$ for given $n\in \mathbb{N}$ only finitely many solutions $x,y,z\in \mathbb{N}$?",0
3256,What causes pinkish hue to some skins?,0
10820,DFA containing substring to not containing substring by flipping acceptability of all states?,1
4746,Does the DNA of a tadpole change after it becomes a frog?,0
2473,"Find the coefficients $a_n$,$b_n$ of the Fourier series for a function:",0
2634,Distribute $30$ marks to $8$ problems,0
9708,Predict new ratings for each user based on their pearson correlation with other users,1
5743,Reliability of Sanger sequencing,0
9949,Validate URL with Regex and java.net.URL,1
4690,"What effect do oligosaccharides, like those found in legumes, have on the composition of intestinal flora in humans and if so how so?",0
9725,Is O(n log n) exponential speedup over O(n^2)?,1
11349,Proving B* = B on a given set,1
437,Confusion with integral domains,0
641,Provability of deduction in presence of existential quantifier,0
11764,Variation of Set Cover Problem: Finding a maximum-sized collection of disjoint set-covers,1
7654,Calculation of next week number (constrained by max 3) with rollover,1
5886,Multi-modal distribution for gene expression data,0
1325,Expectation of quotient of linear combinations of independent standard normal random variables,0
5377,"Genetic Drift: Models, assumptions and empirical observations",0
4880,Can anyone help me identify this insect?,0
2254,Find distance between two curves on plane using calculus of variational,0
10635,Evaluating the average time complexity of a given bubblesort algorithm.,1
11082,Print all anagrams together in a sentence in Java,1
10945,Dynamic array with 4x growth factor: Potential Method,1
9621,Finding all circuits in a graph,1
2544,Solving an inequality fot hyperbolas,0
2375,solve : $3^{\log_3 \sqrt{(x-1)}} < 3^{\log_3{(x-6)}} + 3 $,0
8556,Changing binary counter structure such that increament and decreament methods will work in O(1) amortized,1
5118,SNP Genotyping Scanning technology,0
3393,Why is flash light harmful to what aquatic life forms?,0
721,nabla operator under the integral sign,0
10111,How to find time complexity for functions in lazy functional languages?,1
7291,Fibonacci sequence in C,1
11245,What does this mysterious code do?,1
8680,Pick algorithm with runtime in O(n) vs. Θ(n) vs. Ω(\log n ),1
4543,Coefficient of Inbreeding - implementation issue,0
4570,Are mesophyll cells the same as parenchyma cells?,0
5041,Author statements (Readers) in biological nomenclature,0
4831,"Are microtubules in centrioles helical, like they are when in isolation?",0
4331,How to determine externally that a whale is a mammal?,0
11281,Need some advice and feedback on my C code calling Bash functions,1
6934,Filtering input characters for a numeric text field using logical operators,1
10591,Simple Todo CLI APP in Python with SQLalchemy,1
9528,Optimizing rc4 encryption,1
10418,Foreach with the aim of removing the need for a $global,1
1737,Understanding Index Sets,0
3646,Why do nearby cells have similar meiosis periods?,0
4270,Parallel Autonomic regulation of Cough and Runny Nose,0
10179,get-release npm module,1
7184,Testing a Controller in a while loop,1
11683,Filter column and row according to regex in header,1
11385,"Does exponential time always beat polynomial time? $n^{\frac{1}{2}}$ vs $2^{\sqrt{log \,n}}$",1
687,Connection of a regular surface obtained through implicit function theorem,0
7507,Is there a way to find path length to a node from root in a binary tree?,1
8762,Not sure how to interpret the question: how to find egg-breaking height,1
3431,What is the thickness of endothelial lining in blood vessels?,0
7773,Subscriptable/Indexable generator,1
11769,String constructible from short list of words? AtCoder ABC049C - Daydream,1
9268,"What is ""rank"" in a binary search tree and how can it be useful?",1
1606,"Find all pairwise non-isomorphic graphs with the degree sequence (2,2,3,3,4,4)",0
7546,ViewModel Format Function,1
7662,Static helper function to set a property on another object,1
314,Generally accepted notation for referencing function without defining it.,0
5008,Is the central axon of pseudounipolar neurons in dorsal root ganglia typically myelinated,0
3295,Placebo effect and why they work,0
2652,Derivative of logarithm function,0
9120,"An efficient data structure supporting Insert, Delete, and MostFrequent",1
9399,Community detections in networks using more than one factor?,1
1213,An application of Runge's Theorem to approximate analytic functions by polynomials,0
3871,Mating types in fungi (and somatogamy),0
973,"Sampling without replacement, final input",0
3665,What determines the differences between differentiated cells?,0
2842,Equality regarding $\vartheta$-functions using Poisson Summation,0
10552,how to solve this quality distance problem for wheelchair user,1
10921,isBalanced function for checking if string with brackets is balanced ([{}]),1
3336,James Allison's T-cell discovery technique,0
3032,What species is this mammal?,0
8311,Making a list human-readable,1
746,Radius of the circle internally tangent to three circles whose diameters are the sides of a $3$-$4$-$5$ right triangle,0
6702,BFS Algorithm in JavaScript,1
11380,Is finite abelian group isomorphism in Log Space?,1
11848,"In determining whether any segments intersect, why there must be some sweep where segments $a$ and $b$ are consecutive?",1
9212,NP-hard: an instance or a set?,1
6593,Origin of quantum complexity theory,1
3571,Binding BSA to silver surface via large difference in isoelectric points of the two materials,0
6964,Comparing algorithms to decode a String,1
10492,Python: Insertion Sort,1
6624,Reduction from Partition problem to 3-Partition problem,1
5516,exercise of gene linkage in genetics,0
11583,How to justify that if i=j=0 i will have a 0 in the Needleman-Wunsch or Levenchtein distance algorithm?,1
923,Yet another attempt to $f'=f^{-1}$: via $(f^{-1})'=\frac 1{f'}$,0
2900,How to show that $\lim_{n\to \infty} f_n(x) = 0$.,0
4269,What is a genetic marker?,0
4955,Woodland outdoor microscopy advice,0
8436,Group and send all files to filetype folder,1
6866,"Message class, with constructors for data from user and from database",1
7365,Where/when did Stephen Kleene first define the Kleene closure/star?,1
10901,Complexity of checking whether a proposition is an intuitionistic tautology given that it's a classical one,1
8375,How to think smarter when you need diff args in functions,1
1177,How find this limits $\lim_{n\to\infty}\left(\sin{\frac{\ln{2}}{2}}+\sin{\frac{\ln{3}}{3}}+\cdots+\sin{\frac{\ln{n}}{n}}\right)^{1/n}$,0
9314,Calculating time deltas between rows in a Pandas dataframe,1
5386,What is an interaction motif with respect to protein sumoylation?,0
1316,number of possible component in sinusoidal model,0
11093,"Long function as a lambda, right or wrong?",1
8928,Verifying if a car is a sports car based on speed and horse power,1
4486,Genetic networks vs genetic architectures?,0
7414,A visitor at a political convention with n delegates,1
4797,How many smaller muscles compose the interosseus muscle in the human hand?,0
567,existence of a sequence of continuous functions with two conditions,0
6679,Fire analytics tag based on message event from window,1
1993,Extension of linearly independent set to a basis in an infinite dimensional vector space,0
471,Function in the Hardy space $\mathbb H^{2}$,0
4223,What are possible health risks to women having large numbers of children?,0
5477,What pigment is responsible for the formation of blue skin color in some animals?,0
4837,RNA interference and the former Petunias experiment >,0
5410,How do veins's valve pocket sinus tend to become hypoxic?,0
178,What is the Arg of $\sqrt{(t-1)(t-2)}$ at the point $t=0$?,0
9289,What is the significance of the following equation in computer vision?,1
5421,Chemical methods to detect cell division,0
7295,Checking for spelling errors with a trie,1
8195,Exceptions to control data read flow,1
1953,How do you show that $n = 3$ is the only positive solution to $2^{n-1} = n+1$?,0
2452,Show AB and BA have the same eigenvalues,0
5807,What kind of bug or insect is this?,0
3961,Analysing the results of real-time PCR,0
7569,Linked stack implementation in C++,1
6601,Dynamic Programming - How to get the solution from the predecessor matrix,1
5038,Why do we age? or Do we have a theory of senescence?,0
2487,How to get transition matrix of markov process?,0
6106,3SAT solvable in polynomial time...but with exponential tuning?,1
9028,Streamline code for checking if a directory exists and saving a file,1
2202,Find the volume of the solid interior to both $x^2 + y^2 + z^2 = 4$ and $(x-1)^2 + y^2 = 1$?,0
3753,Why are female not competitive for reproduction like males?,0
11285,Extension of Tarski's result on the decidability of reals,1
6793,What are the applications of Rose trees?,1
168,How do I find this limit? $\lim_{n\to\infty}\frac{(n+1)^2}{4^n}$,0
4321,Schematic of neural lineage tree and position of Choroid Plexus cells,0
10639,Data retrieval from Dynamic HTML page with time-out (Web scraping w. Python),1
1747,Connectivity of a Hamiltonian path,0
649,The functional equation $f(f(x) + y) = f(f(x) - y) + 4f(x)y$,0
4993,How do scientists kill the bacteria they themselves made resistant?,0
5376,How is saltatory conduction faster than conduction of unmyelinated fibers?,0
1052,Discrete math(ternary string),0
6872,Is List comprehension equivalent to composition of filter and map?,1
11776,Proving NP is a subset of the union of exponential DTIME,1
9273,Discount card reduction calculator,1
9633,Macro to remove rows with data not meeting certain requirements,1
4098,Are sulfates or nitrates common ions in biochemistry (specifically of the body)?,0
5187,Can you knockout specific receptors in an adult?,0
99,Find local maxima of this quadratic function,0
1261,Matrix exponential question,0
9520,Pivotting SQL Table Response to JSON in JavaScript,1
10710,Map-reduce implementation for splitting strings,1
1471,Separable extensions and Hensel's Lemma,0
6434,Working with list in Java,1
2314,Why vector calculus seems inconsistent and vague,0
5060,Can telegony happen in humans like in Telostylinus angusticollis?,0
8464,Using exceptions inside CakePHP controller actions to simplify flow,1
10872,Scraping thefreedictionary.com,1
6828,How does an operating system implement the C library?,1
9238,Managing ZK Tabpanels,1
11392,"Clarification on ""clause learning"" in DPLL algorithm",1
11045,"How to write ""∀x.F(x)"" for ""F(x)=λx.Φ(x)"" in one expression (sequel from question about ""∀(λφ. (φ x m→ φ y))""?",1
4160,Getting read size less then specified in parameter file Flux Simulation,0
4332,Do adult mammalian cochlear inner hair cells regenerate?,0
2370,Extending Morse-Smale pair from submanifolds?,0
8955,"Calculate how many coins, coin values are 50, 20, 10 and 5",1
7618,Recursively find files of certain types and log their paths (C++),1
6248,CSV parsers and OrderedDictionary,1
1215,"Let (X, S) be a measurable space and a function $f: X\rightarrow R$ such that $|f|$ is measurable but f is not measurable",0
5009,Allamanda blanchetti fertilization mechanism,0
136,Binary expansion of $\frac{1}{\pi}\tan^{-1}\left(\frac{5}{12}\right)$,0
1562,How do you prove Well-Ordering without Mathematical Induction? (and vice-versa),0
3513,Gestation period of African savanna elephants?,0
4884,Can we define biological age?,0
8924,Help to Refactor PHP Flip Image Code to smallest size as possible,1
689,Are these two maps injective? (I'm trying to check a Tor group computation),0
7949,Algorithm for graph with nodes grouped into sets,1
11929,Censor the middle of words of length N from a text file,1
4445,What is the meaning of pygo and pagus in the word pygopagus?,0
9920,Finding integer square root for large integers [find asymptotic time complexity],1
11092,Modals that are centered vertically and horizontally within 80% of the browser size,1
522,Methods to solve highly symmetric non-linear equations system,0
7149,what does it mean by problem of size $0$?,1
8191,Finding football team with the smallest difference in goals,1
11735,Sequence of N operations Amortized Analysis,1
7027,Scan the user input and then work with these letters,1
5537,Difference between the spinal cord and vertebrae column,0
11404,Changing the background color when a link is clicked,1
5021,Does Science Say That We Should Die?,0
934,Box Plot Log Scaled?,0
106,Finding separable extensions in which a prime ideal in a Dedekind domain splits,0
2059,Is the supremum of an almost surely continuous random function random variable?,0
7351,Decidable language: set of context-free langauges containing 1 string,1
9054,Generic coverter for fields in class,1
9070,Is my routing good or bad? in PHP,1
11509,Recursive time formatter,1
8932,Refactoring to avoid the use of dynamic,1
4806,"Infant tissues, organs, body parts or reflexes in an adult organism",0
3116,What causes the yellow and brown spots on our sour cherry tree?,0
11235,A question about parallel algorithm complexity,1
1125,"Approximate with error bounds, the integral $ \int^1_0 \frac{\sin x}{x}\,dx $",0
4557,"Can you ""fight"" a coma or serious illness?",0
8099,Short quiz about Myhill-Nerode theorem,1
1851,Why does $b^{\log_bx} = x$?,0
506,Reducing balance with overall percentage,0
1380,"Show $f(x)={x\over x+1}$ is uniformly continuous on $[0,\infty)$.",0
4169,Long-term-potentiation and memory. Where do we stand?,0
3998,How to calculate the Position Weight Matrix score?,0
3551,What is the non-local impact of a large-scale destruction of coral reefs?,0
11658,Compressing normally distributed data,1
8490,"""Linked"" Enum value attribute",1
7080,Research on Tree Automata/Tree Transducers for implementing Tree Generators,1
1667,Conformal Mapping preserves the angles between the smooth curves.,0
8799,Will this algorithm terminate on any input?,1
11439,Context-sensitive grammars without permutation rules,1
8957,Converting a string to coordinates,1
11555,Shell script that copies configuration and dotfiles to repository,1
1746,Proof that eigenvector corresponding to simple eigenvalue is continuous,0
6040,A TSP to HamCycle Reduction,1
11110,Is $\{ 0^p1^q0^r \mid p \neq r \}$ context-free?,1
7718,Binary search for integers,1
2113,Side of the parallelogram formed between $3$ parallel lines,0
5296,"Did I understand the definition of ""gross primary production"" correctly?",0
8219,Calculate the midpoint of a polyline,1
11713,Automating the installation and configuration of Vim,1
3867,How does noradrenaline result in rise of systolic blood pressure even when the cardiac output is decreasing?,0
9509,Pattern matching deeply nested arguments in Elixir,1
8474,Router Class In a Lightweight MVC Boilerplate,1
8596,Finding number of days until a certain date,1
3097,How to determine the probability that a mutation is lost / fixed?,0
4861,Is it possible for a human and another ape species to reproduce?,0
2118,Confusion about Proportion and Percentages,0
1878,"Explanation of ""generic point"" with examples?",0
1007,Prove that compact sets are closed under arbitrary intersections and finite unions.,0
3960,How can a waterborne disease be transmitted,0
9321,Regex in combination with file compare,1
7219,begin() vs rbegin(): how can I avoid duplication?,1
9396,Initializing a multidimensional with many default values,1
7386,Monitoring the clipboard,1
6632,Determine the ratio of the contents of a pot to the (metal) volume of of the pot,1
2550,Isomorphism and $\mathrm{id}$,0
10761,Dictionary lookup of non-nullable struct into nullable destination,1
8656,Stock quote checking script,1
3013,Blood clumping in mosquitos,0
3914,Does one neurotransmitter travel all the way through the nervous system?,0
1305,Show basic scheduling problem is NP Complete,0
7277,Shredding XML into an SQL table,1
3717,DNA replication in $ E.coli $,0
9193,Which non-regular languages are in $AC^0$?,1
5735,Cytology urine samples,0
5395,"What is this plant & it looks like USA tree "" Carya ovata""?",0
9782,Are consensus (and atomic broadcast) protocols limited by single node's resources?,1
9092,Formatting floating point number as mixed fractional in Ruby,1
9519,"Given a sorted array with n integers, how to find the element that has no duplicates?",1
8133,Quicksort Partitioning: Hoare vs. Lomuto,1
3629,How do poiklotherms survive at different temperatures even though enzymes work at specific temperature?,0
7911,A* implementation is not running efficiently but gets correct result,1
11498,Maximum sum subset of an array with an extra condition,1
268,Problem related to continuous complex mapping.,0
859,"Maximal ideals of $k[x_1,\cdots,x_n]$ and degrees of field extensions",0
11641,Pushing instantiated class in an array,1
9069,Merge sort worst case running time for lexicographical sorting?,1
7143,"Difference between assignment, binding, and substitution?",1
1378,"An easier way to find the integral of: $\int {x\sqrt {2 + x} {\rm{ }}dx} $, where ${u^2} = 2 + x$",0
6526,Examples of NP Complete key exchange algorithms,1
1459,A path has only two vertices which are not cut-vertices,0
2313,Determining the transformation matrix R,0
3958,Resource for finding what proteins bind?,0
8448,Creating boilerplate for jQuery plugins,1
1987,Algebra Distance Question,0
11601,How to search an almost sorted array faster than O(n) time?,1
70,Whitney sum bundle vs. direct product bundle,0
1437,linear transformation matrix relative to a basis,0
3372,How can I find some pieces of the genome of a microorganism?,0
4876,Identification of South Indian plant,0
11011,Propositional Logic Time complexity,1
2936,Find the complex square root of $7+6\sqrt2i$,0
8686,Stored procedure to swap account holders,1
11635,Displaying random elements for a quiz app,1
7715,Best way to preload images with callback on completion with pure JavaScript (ES6),1
11243,C# + Linq - grouping objects by frames of time found in the data,1
1151,"In a joint distribution, is it true that $P(A_1, \dots A_n, A) = P(A_1, \dots A_n, A^{c})$ if $A = A_1 \cup A_2 \cup \dots \cup A_n$?",0
2677,A consequence of Wilson's Theorem,0
11174,Decidability of $\lbrace \langle D \rangle \mid \text{$D$ accepts $a^kb^k$ for some $k > 0$}\rbrace$,1
5439,How does motor nerve innervation determine type of muscle fibre?,0
4404,What is this little white creature?,0
2559,"Why is a statement such as, ""It's 5 o'clock"" excluded from propositions?",0
5801,Evolution of Upside Down Catfish (Synodontis nigriventris),0
838,Greatest integer function inequality solution,0
2788,Ptove that $3\prod\limits_{cyc}(x^2-x+1)\geq x^2y^2z^2-5xyz+\sum\limits_{cyc}(x^2y+x^2z)$,0
11845,Routes requiring authentication in react,1
2130,construct inverse point with respect to the circle by the use of the compass alone,0
9614,How to refactoring function when I've to do many things in one function,1
129,Integer solutions of $a^3+2a+1=2^b$,0
691,find the angle between 2 points in space and the line vertical to one of them.,0
3347,What restriction enzyme was used in cutting this DNA piece?,0
4479,How much energy would it cost to synthesize all cholesterol requirements de novo?,0
8814,Counting the number of page turns to arrive at some specified page,1
3710,Which of the following lacks DNA?,0
7078,planar max cut graph with constrains,1
7283,Javascript Performance Optimization,1
2478,Undefined Subintervals - Riemann Integrals,0
5170,Does the deletion of Chromosome 20 cause immunity against prion disease?,0
7437,Counting inversions with index constraint,1
6931,$k$-SAT completeness proof when $k$ is linear in number of variables,1
2659,Non normal operator examples on Hilbert space.,0
1033,"$A\in\mathcal{S}^+_n,A={}^tMM$",0
10537,What is the best way to prove (S+)+ = S+?,1
153,What does this notation mean?,0
3098,Is this bird a woodpecker?,0
7399,Replacing data in a .csv file,1
6420,"Not getting the clear picture of Goto actions , reduce and shift actions in SLR Parsing",1
8025,Capture Min() And Max() Of Numbers Input,1
4480,Which is a good methodology to find out a domestication process?,0
4016,"Do we know of any ""species ending bugs""?",0
7048,Javascript run length encoding algorithm,1
3800,Stay young by reinserting own DNA from years ago?,0
2881,Contraction map on tensor product of symmetric powers is surjective.,0
4977,What prevents the human intestine from 'exploding' as a consequence of bacteria growth?,0
7088,Test data for tasks that communicate over network,1
1613,"Is it possible to add computational facilities to otherwise ""mathematical"" formal systems by adjoining identities to types?",0
11211,"Compression functions are only practical because ""The bit strings which occur in practice are far from random""?",1
11815,Building 30 day alarm,1
9480,Optimizing program to output all numbers summing to 100,1
10244,Theta bound for runtime analysis of nested while loops,1
4685,How does Reissner's membrane rupture cause Ménière's disease symptoms?,0
5745,Distribution of the number of clover leaves,0
7506,Select the n closest nodes from a starting node in a weighted directed graph,1
6229,Eliminating $\varepsilon$-productions during elimination of left recursion,1
7647,Force attribute value on potentially non-existent or locked PyNode,1
5035,Function of testosterone in women and estrogen in men,0
6417,Hyperexponentiation modulo a prime,1
9751,Private client-server chat,1
4937,Why haven't environmentally-reactive bodies developed as an evolutionary advantage?,0
10336,Linking to an image asset from a JavaScript file in Symfony 2,1
4602,Presence of reaction module in bacteria but not in Eukaryotas (human),0
10684,"Computing critical pairs, confluence and Normal terms",1
315,very basic verification of pre-image of a function,0
8229,Merge sort and selection sort comparison taking too long,1
11053,Regular Expression simplification,1
6,option: $X$ can't be homeomorphic to an open subset of $\mathbb R$ to be false,0
5922,Does the harvesting time of broccoli sprouts change their glucoraphanin content and sulforaphane formation capacity?,0
6885,"In a LP problem Ax = b, how to solve for A instead of x?",1
10873,Showing that $BPP \subseteq EXP$?,1
7796,Hash table collisions: why use a linked list if we can use a hash set?,1
8347,How many ways to find a sum totalling n using only certain Integers?,1
1626,Example for a nearly injective sequence with subexponential growth,0
147,Is this an equivalent definition of Hölder continuity?,0
7056,PyYAML - Saving data to .yaml files,1
5524,Do uerotelic organisms save roughly 3/4ths water compared to ammonotelic?,0
436,permutation group and cycle index question regarding peterson graph,0
9852,Prevent Variable Overflow from InputBox user error,1
4674,Why does getting certain chemicals in cuts hurt?,0
9195,Print Integers in a Pyramid,1
7733,Small website with MVC,1
1847,Examples for topological vector space,0
1661,Symplectomorphism and compactness,0
739,Exponential integral representation,0
2850,Second fundamental theorem of calculus on the unit sphere,0
6369,Script that retrieves trending topics from Twitter,1
4265,How is the human oxygen absorption dependent on the concentration of oxygen in respiratory air?,0
5054,What jellyfish is this?,0
11728,Proof of contention of the wait-free consensus algorithm,1
11644,Using GeoComplete with RequireJS (with shim config),1
10923,Sum all numbers in text using regexp,1
4247,Is it dangerous to eat a mutated eggplant descended from a radioactive ancestor?,0
2711,"Knowing $\int\sin(nx)\cos(mx)\,dx$ shortcut for $\int\sin(nx)\sin(mx)\,dx$?",0
7208,Basic control statements for Turing equivalence?,1
1634,Inherited topology of logical Stone's spaces.,0
7983,Topological sort in Java,1
791,Absolute value of power sets,0
10234,Are there any implementations of computability logic?,1
4487,How does DNA from sperm fuse with DNA in egg?,0
917,"Given the volume of a grain silo and the height of the cylinder of the silo, solve for the radius.",0
2632,Find the values of the real parameter $k$,0
4927,"Do any known viruses contain ""junk"" or parasitic genomic information?",0
11832,Create User profile with separate social media data,1
11008,Java and C++ stack implementations with dramatically different performance,1
1979,Showing that the upper packing dimension is the packing dimension,0
4152,Ligase Chain Reaction: Determining the annealing temperature for gene synthesis,0
2240,Find the probability that a family has $k$ kids and two of them are boys (no more boys),0
6174,How can I prove impossibility of generalizing a given higher order function from pure to monadic or applicative?,1
10000,Processing delimiter characters in C?,1
5201,Does sex-chromosomes exist in all the cells in a human body?,0
9812,Is Turing Reduction always in context to decidable languages?,1
2710,prove thatt $\sum_{cyc} \frac{1}{{(x+y)}^2}\ge 9/4$,0
3803,Solving Hardy Weinberg problems,0
1190,Monotonic functions bijectively mapping rational numbers to $n$-adic rationals (numbers having finite expansions in base $n$),0
10260,Why is this verifier for primality wrong?,1
7880,Eight queens with Java,1
9351,Function to censor single word in a sentence,1
5840,Why does the gc content deviate from 50% in prokaryotes,0
45,Norm on a certain quotient C$^*$-algebra,0
7504,Voronoi Diagram: Exactly 2n-5 vertices,1
6984,Asynchronous Array.map,1
5648,Where can I find a file listing the genetic differences in humans?,0
1405,Find the minimum value of $x_1^2+x_2^2+x_3^2+x_4^2$ subject to $x_1+x_2+x_3+x_4=a$ and $x_1-x_2+x_3-x_4=b$.,0
3819,Does the given pedigree show a Y-linked dominant trait?,0
